idplaces	place_type	name	full_name	country_code	country	id	longitude	latitude
f664c6f63c0bef35	city	Weslaco	Weslaco, TX	US	United States	3352	-97.9908366	26.1595194
f6763247f38957fe	city	Pontedeume	Pontedeume, España	ES	España	3353	-8.1699094	43.4074479
f68227769e30abbc	city	San Fernando	San Fernando, España	ES	España	3354	-6.196594800000001	36.4718646
f68f3d5396bd681c	city	Marratxí	Marratxí, España	ES	España	3355	2.7572077	39.627193
f6b7ce1af14dfe07	city	Beniel	Beniel, España	ES	España	3356	-1.0018665	38.0463092
f6b87aec17cb031d	city	Morelia	Morelia, Michoacán de Ocampo	MX	México	3357	-101.1949825	19.7059504
f6d2bfb23ed5ee92	city	Polanco	Polanco, España	ES	España	3358	-4.0165516	43.3863116
f70cdfd9ca45ba37	city	Santa Fe	Santa Fe, España	ES	España	3359	-3.7202391	37.1878785
f71ae26a0b09a534	city	Daimiel	Daimiel, España	ES	España	3360	-3.6217802	39.0566787
f76ea270b96ef19e	city	Morcín	Morcín, España	ES	España	3361	-5.909275399999999	43.2639231
f779bea6f7c83ebd	city	Vilassar de Dalt	Vilassar de Dalt, España	ES	España	3362	2.3622582	41.5132248
f77c1e8de1d7e5c2	city	Carreño	Carreño, España	ES	España	3363	-5.7932008	43.54856179999999
f77fced486958f2c	city	Navalmoral de la Mata	Navalmoral de la Mata, España	ES	España	3364	-5.5329619	39.8935644
f7e89e60ea52207c	city	Algeciras	Algeciras, España	ES	España	3365	-5.456233	36.1407591
f7ff4387b82f66cb	city	Massalfassar	Massalfassar, España	ES	España	3366	-0.3160286	39.5558349
f804150cd0c9e4b7	city	San Francisco del Rincón	San Francisco del Rincón, Guanajuato	MX	México	3367	-101.8492577	21.0170828
f81fd5d543e889c3	city	Atalaya del Cañavate	Atalaya del Cañavate, España	ES	España	3368	-2.251347	39.518388
f82af1e2ebdb0f2e	admin	Santa Catarina	Santa Catarina, Brasil	BR	Brasil	3369	-50.2188556	-27.2423392
f8547a0011a8cc50	city	Oriente	Oriente, Puerto Rico	US	United States	3370	-66.0314843	18.4188103
f85cd9a373676d08	city	Las Choapas	Las Choapas, Veracruz de Ignacio de la Llave	MX	México	3371	-94.0930369	17.9156728
f879e41db043d14c	city	Ecatepec de Morelos	Ecatepec de Morelos, México	MX	México	3372	-99.03651119999999	19.6057728
f8ace9f0a4e11236	city	Gabaldón	Gabaldón, España	ES	España	3373	-1.9450718	39.6261427
f92742205345d77e	city	Matías Romero Avendaño	Matías Romero Avendaño, Oaxaca	MX	México	3374	-95.0442567	16.8681196
f92b71826ea74b50	city	Llombai	Llombai, España	ES	España	3375	-0.5920027000000001	39.2879855
f94ecd21d5bbf079	city	Villamalea	Villamalea, España	ES	España	3376	-1.5971834	39.3628674
f959578389d8b02d	city	Siero	Siero, España	ES	España	3377	-5.6608158	43.3915032
f95ca607d76de8c6	city	San Marcos	San Marcos, TX	US	United States	3378	-97.9413941	29.8832749
f99246a1d0c4bfff	city	Magueyes	Magueyes, Puerto Rico	US	United States	3379	-66.65039279999999	18.0605596
f99c5332b5ba910f	city	Borba	Borba, Portugal	PT	Portugal	3380	-7.458405000000001	38.8068177
f9db49034c556af7	city	Huelma	Huelma, España	ES	España	3381	-3.4561456	37.6480579
f9e0bbb5ef36080c	city	Palas de Rei	Palas de Rei, España	ES	España	3382	-7.868758799999999	42.8734666
f9effc8611d10e51	city	Alella	Alella, España	ES	España	3383	2.2940817	41.4919653
f9f0721a619fc4ec	city	La Paz	La Paz, Baja California Sur	MX	México	3384	-110.3127531	24.1426408
f9f94f200182c9e5	city	Jesús María	Jesús María, Aguascalientes	MX	México	3385	-102.3441041	21.9635744
fa1df92d0f0abd01	city	Lanjarón	Lanjarón, España	ES	España	3386	-3.4795035	36.9187716
fa1e2e5bc7473315	city	San Martín del Rey Aurelio	San Martín del Rey Aurelio, España	ES	España	3387	-5.6087488	43.2751294
fa5bceab035882c4	city	Marchena	Marchena, España	ES	España	3388	-5.4162096	37.3271048
fa8e6e275f55608e	city	Calasparra	Calasparra, España	ES	España	3389	-1.701586	38.2291511
faa49f60465e503c	city	Boñar	Boñar, España	ES	España	3390	-5.3235259	42.8661879
fac230fa9cf16fd6	city	Ensenada	Ensenada, Baja California	MX	México	3391	-116.5963713	31.8667427
fac43a227940d7b2	city	Langreo	Langreo, España	ES	España	3392	-5.6960562	43.3081128
fad9c8fadf3bbb85	city	Dolores Hidalgo Cuna de la Independencia Nacional	Dolores Hidalgo Cuna de la Independencia Nacional, Guanajuato	MX	México	3393	-100.9367183	21.151597
faf1a6927a44ebe0	city	Cananea	Cananea, Sonora	MX	México	3394	-110.289179	30.9897648
fb18996a72a666af	city	La Codosera	La Codosera, España	ES	España	3395	-7.172291700000001	39.2075633
fb6f44264dd3235c	city	Rafael Lara Grajales	Rafael Lara Grajales, Puebla	MX	México	3396	-97.79999989999999	19.2241665
fb89b6efed3b05b3	city	Madridejos	Madridejos, España	ES	España	3397	-3.5332049	39.47173830000001
fbd6d2f5a4e4a15e	admin	California	California, USA	US	United States	3398	-119.4179324	36.778261
fbd9222706a6ca58	city	Avilés	Avilés, España	ES	España	3399	-5.9246653	43.5579523
fbdd52f56471f9ff	city	Canet de Mar	Canet de Mar, Spain	ES	España	3400	2.5767694	41.5998437
fbf07c3ce73b177c	city	Galapagar	Galapagar, España	ES	España	3401	-4.005802699999999	40.5768377
fbf8dd2723aafd01	city	Llucmajor	Llucmajor, España	ES	España	3402	2.8917081	39.4907976
fc031e0f66482868	city	Requena	Requena, España	ES	España	3403	-1.1736994	39.4391297
fc0bc176749099da	city	Olombrada	Olombrada, España	ES	España	3404	-4.1609744	41.415621
fc2ea9c9233343c6	city	Atotonilco de Tula	Atotonilco de Tula, Hidalgo	MX	México	3405	-99.2203687	20.0096889
fc807d2b1c5e3ca3	city	Arico	Arico, España	ES	España	3406	-16.5112712	28.1925961
fc82d343c4b91969	city	Casas-Ibáñez	Casas-Ibáñez, España	ES	España	3407	-1.4712661	39.286714
fca20ec38c591e35	city	Manzanares	Manzanares, España	ES	España	3408	-3.3590446	39.0437007
fca7d8746a169b26	city	Atlautla	Atlautla, México	MX	México	3409	-98.77841	19.0294848
fcb3f98743867b6f	city	Alange	Alange, España	ES	España	3410	-6.2442321	38.7858797
fccc668b323f4402	city	Levittown	Levittown, USA	US	United States	3411	-73.51429209999999	40.7259336
fd0ac1a918d1ed39	city	Villargordo del Cabriel	Villargordo del Cabriel, España	ES	España	3412	-1.4398447	39.5357483
fd19de0ce64a9196	city	Ogíjares	Ogíjares, España	ES	España	3413	-3.6079451	37.12000949999999
fd21ecb1dda4771e	city	Doña Elena	Doña Elena, USA	US	United States	3414	-117.2452226	33.21469039999999
fd533577238e496f	city	Trillo	Trillo, España	ES	España	3415	-2.5928841	40.7007797
fd7def30cbe3d85e	city	Nacajuca	Nacajuca, Tabasco	MX	México	3416	-93.0150692	18.1697426
fdb35681cd79e911	city	Nueva Carteya	Nueva Carteya, España	ES	España	3417	-4.4677456	37.5856113
fdcb49c4ef13509e	city	Allende	Allende, Nuevo León	MX	México	3418	-100.0191857	25.2797312
fdfe71d3b7d78b56	city	Arganda del Rey	Arganda del Rey, España	ES	España	3419	-3.4479915	40.3064074
fe0976e251238e56	city	Cárdenas	Cárdenas, Tabasco	MX	México	3420	-93.37323390000002	18.0012067
fe09d6f137b8c50b	city	Paterna de Rivera	Paterna de Rivera, España	ES	España	3421	-5.8657211	36.5234413
fe1ffb6f7e5e9e05	city	Alcásser	Alcásser, España	ES	España	3422	-0.44552	39.3768239
fe2c9814367f6a23	city	Escárcega	Escárcega, Campeche	MX	México	3423	-90.7390245	18.6101834
fe2d892bef6f64f7	city	Torredonjimeno	Torredonjimeno, España	ES	España	3424	-3.9546877	37.7665084
fe3e62d27b7c2197	city	Berga	Berga, España	ES	España	3425	1.8439221	42.1012595
febd33d6b6960763	city	Almodóvar del Campo	Almodóvar del Campo, España	ES	España	3426	-4.1756947	38.7082796
fec151bd208c1255	city	Villaviciosa de Odón	Villaviciosa de Odón, España	ES	España	3427	-3.9139109	40.3626807
fed41885bbf30f6a	city	Sant Antoni de Portmany	Sant Antoni de Portmany, España	ES	España	3428	1.3015192	38.9826357
fee8b88f74a9763d	city	Nogales	Nogales, Sonora	MX	México	3429	-110.9381047	31.3011855
fefc82370cb9eda0	city	Poio	Poio, Spain	ES	España	3430	-8.657473999999999	42.4341563
ff186a9f585faa6d	city	Rianxo	Rianxo, España	ES	España	3431	-8.7811645	42.6923723
ff1c0dd545aca772	city	Corregidora	Corregidora, Querétaro Arteaga	MX	México	3432	-100.4462861	20.5334645
ff3516e19472e345	city	Neda	Neda, España	ES	España	3433	-8.1579038	43.4994218
ff52464082feff93	city	Muro de Alcoy	Muro de Alcoy, España	ES	España	3434	-0.43721139999999997	38.78054059999999
ffa115f93a407c08	city	San Cibrao das Viñas	San Cibrao das Viñas, España	ES	España	3435	-7.872840300000001	42.2948445
ffaf1a469b1c15b1	city	Cerdanyola del Vallès	Cerdanyola del Vallès, España	ES	España	3436	2.1397612	41.490047
ffb7261abbaa67ed	city	Dos Hermanas	Dos Hermanas, España	ES	España	3437	-5.924239099999999	37.2865803
ffd69d6fe1e66725	city	Almazora	Almazora, España	ES	España	3438	-0.0629989	39.9478425
ffd9ed4c68187a8d	city	San Pedro del Pinatar	San Pedro del Pinatar, España	ES	España	3439	-0.7913131	37.8354703
07e04c937a45e9d5	city	Riotuerto	Riotuerto, España	ES	España	3440	-3.6927531	43.3375741
0170868a35c695e1	city	Buena Fe	Buena Fe, Ecuador	EC	Ecuador	3441	-79.4872619	-0.8857721
8d2244e4b3a8fc2e	city	Camuñas	Camuñas, España	ES	España	3442	-3.4561456	39.4287949
07d9dd8069080002	poi	Playa Jobos	Playa Jobos	US	United States	3443	-67.07522759999999	18.5141598
0098ccf248477d4a	city	Chaparral	Chaparral, Colombia	CO	Colombia	3444	-75.5934694	3.753067
01e39c7b5e3d21b1	city	Huanchaco	Huanchaco, Peru	PE	Peru	3445	-79.087278799999993	-8.0884404
fa098cb4f6176f74	city	Tequisquiapan	Tequisquiapan, Querétaro Arteaga	MX	México	3446	-99.8850586	20.5187326
01d45aa27b77486c	city	San Jacinto	San Jacinto, Colombia	CO	Colombia	3447	-75.120521	9.834831999999999
51bfc8be94be0c95	city	Sondika	Sondika, España	ES	España	3448	-2.9325785	43.2871618
c7dc0d4840ce5633	city	Muros	Muros, España	ES	España	3449	-9.0460525	42.8073676
9f5e8983c401fdbc	city	Algodonales	Algodonales, España	ES	España	3450	-5.4031177	36.8812379
a9ab52157502e7bf	city	Tacotalpa	Tacotalpa, Tabasco	MX	México	3451	-92.8265503	17.5969832
d4dce8138cea8b25	city	Tlaxcoapan	Tlaxcoapan, Hidalgo	MX	México	3452	-99.22224369999999	20.0919675
39b28b9e4b42b039	neighborhood	Viaducto Piedad	Viaducto Piedad, Iztacalco	MX	México	3453	-99.13108799999999	19.4003804
0000a90c7ad8bc0f	city	Aroa	Aroa, Venezuela	VE	Venezuela	3454	-68.89285579999999	10.4312095
d414ba3263c8792a	city	Valdenuño Fernández	Valdenuño Fernández, España	ES	España	3455	-3.3798359	40.7621338
8b4705530944c46a	city	La Lastrilla	La Lastrilla, España	ES	España	3456	-4.106609199999999	40.96773109999999
45e13d4cfe2d2e83	neighborhood	Xalpa	Xalpa, Iztapalapa	MX	México	3457	-99.014274	19.3347628
002b992040289b41	city	Puñal	Puñal, Dominican Republic	DO	Dominican Republic	3458	-70.6202969	19.3993938
40ea4fa6c6211fcd	city	Vilamaniscle	Vilamaniscle, España	ES	España	3459	3.0673242	42.3753663
e11afedefa09d4ed	admin	Islas Canarias	Islas Canarias, España	ES	España	3460	-16.6291304	28.2915637
cec40b3d5f9a0d5c	city	Mogente	Mogente, España	ES	España	3461	-0.7520927	38.8743266
137d5c6cb7dd1010	neighborhood	Villa Sur	Villa Sur, Aguascalientes	MX	México	3462	-102.2755374	21.824172
0179a1883462ec91	city	Cuítiva	Cuítiva, Colombia	CO	Colombia	3463	-72.966174	5.580527
01b82d2b6b7022de	city	Vélez	Vélez, Colombia	CO	Colombia	3464	-73.671864	6.00915
0062676409e1cd4a	city	Ilave	Ilave, Peru	PE	Peru	3465	-69.6384724	-16.0825395
63dbcd7e1d78bb21	city	Villalba	Villalba, Puerto Rico	US	United States	3466	-66.4985787	18.1217554
78939263801c0248	city	Amer	Amer, España	ES	España	3467	2.6028036	42.0104174
01398018397cddd6	city	Tambopata	Tambopata, Peru	PE	Peru	3468	-69.19327620000001	-12.5825295
725687e37dfae312	city	Sella	Sella, España	ES	España	3469	-5.131019500000001	43.3018605
00a3108d44a35f06	city	Ayutuxtepeque	Ayutuxtepeque, El Salvador	SV	El Salvador	3470	-89.2015405	13.747907
eb7704d51bb58eb1	city	Buenaventura	Buenaventura, Chihuahua	MX	México	3471	-107.4667146	29.849078
2690232b0fefcad4	city	El Herrumblar	El Herrumblar, España	ES	España	3472	-1.623867	39.4013663
186d312f3961c698	city	Rábade	Rábade, España	ES	España	3473	-7.6235396	43.1222923
83725b7b495248b3	city	Torreblanca	Torreblanca, España	ES	España	3474	0.1951319	40.2201804
e804e59c02cc072b	city	Cigales	Cigales, España	ES	España	3475	-4.698011699999999	41.7580541
6ab563d20b335286	city	Algarrobos	Algarrobos, USA	US	United States	3476	-67.16263649999999	18.2310465
0ac46104ac83e429	city	La Adrada	La Adrada, España	ES	España	3477	-4.6365342	40.2995582
f4e8caae47fdb1f1	city	Polinyà	Polinyà, España	ES	España	3478	2.1597595	41.55661449999999
01e866f50bc17c06	city	San Sebastián	San Sebastián, Venezuela	VE	Venezuela	3479	-67.1715739	9.9455938
604425d2618cb443	city	Carcassonne	Carcassonne, Francia	FR	France	3480	2.3517703	43.2132151
375f8f14f8a39dad	city	Uruñuela	Uruñuela, España	ES	España	3481	-2.7070859	42.44427820000001
00708ea2468d1c24	city	Suesca	Suesca, Colombia	CO	Colombia	3482	-73.798632	5.103929
cce46a9112a64d98	city	Aceuchal	Aceuchal, España	ES	España	3483	-6.4863159	38.6474924
00d9dd76348dc232	city	San Zenón	San Zenón, Colombia	CO	Colombia	3484	-74.4991189	9.245740999999999
cf45e08b0d88442a	city	Playa Vicente	Playa Vicente, Veracruz de Ignacio de la Llave	MX	México	3485	-95.81316350000002	17.8304345
1c1e2e175dd0f97c	city	Esparreguera	Esparreguera, España	ES	España	3486	1.8611011	41.5562225
a8b1ab37b2e663e9	city	General Zuazua	General Zuazua, Nuevo León	MX	México	3487	-100.1171172	25.890797
774632494e392da6	neighborhood	Vista del Bosque	Vista del Bosque, Guadalajara	MX	México	3488	-103.406319	20.709212
ae49d455d74593b4	city	José Azueta	José Azueta, Guerrero	MX	México	3489	-101.5455504	17.6474239
5ba918b54f03be45	city	Juan C. Bonilla	Juan C. Bonilla, Puebla	MX	México	3490	-98.32640590000001	19.1068533
07d9da3054485001	poi	Hacienda Villa Flor	Hacienda Villa Flor	US	United States	3491	-66.7106507	18.0609745
008dfa8f706156d4	city	Curacautín	Curacautín, Chile	CL	Chile	3492	-71.88974329999999	-38.4404247
f8dc0c576213894f	city	Corduente	Corduente, España	ES	España	3493	-1.9771434	40.8420163
0269582c0f570cf9	city	Munilla	Munilla, España	ES	España	3494	-2.2956706	42.1880687
6b26d94177bb7fcc	city	Tixtla de Guerrero	Tixtla de Guerrero, Guerrero	MX	México	3495	-99.39959239999999	17.567656
00eb7a8b3c477bf2	city	Riofrío	Riofrío, Colombia	CO	Colombia	3496	-76.287762	4.15663
7b685c0f67adb530	city	Recas	Recas, España	ES	España	3497	-3.990394	40.0537177
0027906515bf3827	city	Iquitos	Iquitos, Peru	PE	Peru	3498	-73.25163260000001	-3.7436735
01410d7c3c8663b5	city	Naguabo	Naguabo, Puerto Rico	US	United States	3499	-65.7348841	18.2116247
23184b2af9649efa	country	Guyana	Guyana	GY	Guyana	3500	-58.93018	4.860416
c893d61fbe552a95	city	Alcalá del Valle	Alcalá del Valle, España	ES	España	3501	-5.172534499999999	36.9055622
0173728b0a68fc69	city	San Germán	San Germán, USA	US	United States	3502	-67.0510776	18.082259
06bc856ae6e310fe	city	Torre de Miguel Sesmero	Torre de Miguel Sesmero, España	ES	España	3503	-6.7962032	38.6182797
001b74d47c5b7f44	city	Chaclacayo	Chaclacayo, Peru	PE	Peru	3504	-76.76827750000001	-11.9947642
00d5d146348734d2	city	Comunas	Comunas, USA	US	United States	3505	-95.712891	37.09024
b56205ea6b536e3b	city	Quebrada Ceiba	Quebrada Ceiba, Puerto Rico	US	United States	3506	-66.70696029999999	18.0760934
7e4f3d964c3bfb05	city	Playa	Playa, USA	US	United States	3507	-82.55283399999999	27.2654231
0187618d74f0c49e	city	Campoalegre	Campoalegre, Colombia	CO	Colombia	3508	-75.3266416	2.6851058
6e1ac7eebf27c73e	city	Sombrerete	Sombrerete, Zacatecas	MX	México	3509	-103.6391657	23.6342457
81ed1bdbe47d520e	city	Cospeito	Cospeito, España	ES	España	3510	-7.559642999999999	43.214231
b6d1986fd597a06e	city	Sant Andreu de Llavaneres	Sant Andreu de Llavaneres, España	ES	España	3511	2.4851463	41.579406
aff05c953acce37f	city	Coyutla	Coyutla, Veracruz de Ignacio de la Llave	MX	México	3512	-97.6629495	20.2498046
009f2c1952ab8285	city	Aguada	Aguada, Puerto Rico	US	United States	3513	-67.188704	18.3801579
f646c8f82c1b4388	city	Cabo Corrientes	Cabo Corrientes, Jalisco	MX	México	3514	-105.3215833	20.3183589
3cbf89acdda58965	city	Amecameca	Amecameca, México	MX	México	3515	-98.76711309999999	19.1252361
72be55d0f5f447d2	city	Palmas	Palmas, USA	US	United States	3516	-99.27472	26.95222
6b20b7881754b918	city	Tanamá	Tanamá, Puerto Rico	US	United States	3517	-66.7188698	18.4116323
013092852041f3fe	city	Villa Barbosa	Villa Barbosa, Argentina	AR	Argentina	3518	NA	NA
e1867ab4f46dc457	city	Canas Urbano	Canas Urbano, USA	US	United States	3519	-66.63253050000002	18.0082461
885afc981966f14a	city	Robledo de Chavela	Robledo de Chavela, España	ES	España	3520	-4.2345159	40.505008
4715265490b9e478	city	Vitigudino	Vitigudino, España	ES	España	3521	-6.4370254	41.0084206
f79839a8b1b048dc	city	Valle de Bravo	Valle de Bravo, México	MX	México	3522	-100.1326725	19.1950964
3abeaa665decad31	city	Arandas	Arandas, Jalisco	MX	México	3523	-102.3469498	20.7055616
8c23285b83ab7591	city	Temascalapa	Temascalapa, México	MX	México	3524	-98.89970149999999	19.8313905
004ce87c4d410cd7	city	Chilca	Chilca, Peru	PE	Peru	3525	-76.7350312	-12.5146886
01a9769d3c896ce7	city	Mahates	Mahates, Colombia	CO	Colombia	3526	-75.19129699999999	10.235048
009d60ec196640df	city	Villa Hermosa	Villa Hermosa, Dominican Republic	DO	Dominican Republic	3527	-69.03741459999999	18.4421027
6abac8f95fdcdb0a	city	Soto la Marina	Soto la Marina, Tamaulipas	MX	México	3528	-98.2076282	23.7680193
4c8956bba8dcfb32	city	Sangüesa	Sangüesa, España	ES	España	3529	-1.2830851	42.5744349
b36390ce956aa689	city	González	González, Tamaulipas	MX	México	3530	-98.432131	22.8283118
1b5569583fa7109e	admin	Jalisco	Jalisco, México	MX	México	3531	-103.3494376	20.6595382
33f0b445954583a4	city	Tlanalapa	Tlanalapa, Hidalgo	MX	México	3532	-98.6023254	19.8164842
ffdedfcc7afaaa1d	city	Muro	Muro, España	ES	España	3533	3.0876783	39.7655216
b3d76930e1f61eb7	admin	Córdoba	Córdoba, Andalucía	ES	España	3534	-4.7793835	37.8881751
17016dae2944104c	neighborhood	Roma Norte	Roma Norte, Cuauhtémoc	MX	México	3535	-99.162549	19.4195256
0be596c46e565b86	city	Villa de Ramos	Villa de Ramos, San Luis Potosí	MX	México	3536	-101.9209981	22.8382209
018ff040234af921	city	Santa Juana	Santa Juana, Chile	CL	Chile	3537	-72.9457031	-37.1749687
0b23712dc2b58f80	city	Polinyà de Xúquer	Polinyà de Xúquer, España	ES	España	3538	-0.3689508	39.1966908
756369b3bb32d6ec	city	Río Cañas	Río Cañas, Puerto Rico	US	United States	3539	-66.0523012	18.2800996
006f9a4f0e7806a2	city	Lomas De Sargentillo	Lomas De Sargentillo, Ecuador	EC	Ecuador	3540	-80.08831289999999	-1.875328
014ddc1b28dafcd7	city	Barrio La Gloria	Barrio La Gloria, Argentina	AR	Argentina	3541	-63.74209450000001	-36.5096488
f8446be3943cd2c1	city	Gimialcón	Gimialcón, España	ES	España	3542	-5.1230122	40.8773452
b52b0d104a17d36c	city	Cedro Abajo	Cedro Abajo, USA	US	United States	3543	-66.2664679	18.286089
00182d0e52d1c346	city	Zamora	Zamora, Ecuador	EC	Ecuador	3544	-78.948623	-4.062094099999999
fd0306a99a35ba3d	city	Navarrés	Navarrés, España	ES	España	3545	-0.6950987	39.1015607
00edfde2460dac90	city	Río Arriba Saliente	Río Arriba Saliente, USA	US	United States	3546	-66.4688157	18.3903444
9610e34598b7b4a8	city	Villanueva del Duque	Villanueva del Duque, España	ES	España	3547	-4.998745899999999	38.3931232
597a86618fc0be4d	city	Tepeyahualco	Tepeyahualco, Puebla	MX	México	3548	-97.4896831	19.4901472
886e37b275d8545b	city	Manzanillo	Manzanillo, Colima	MX	México	3549	-104.3384616	19.1138094
1ced0eb4ce483063	city	Lucillos	Lucillos, España	ES	España	3550	-4.6127574	39.9858586
4d464314cb009c2b	city	Miranda de Arga	Miranda de Arga, España	ES	España	3551	-1.8263479	42.4831153
73899368faefc3b3	city	O Incio	O Incio, España	ES	España	3552	-7.3630403	42.6566207
be9340448b19d597	city	Victoria	Victoria, Guanajuato	MX	México	3553	-100.2160835	21.2114596
00c291393f9f22bf	city	Pichilemu	Pichilemu, Chile	CL	Chile	3554	-72.0047731	-34.3867245
0ae49dd1ba415b64	city	Galisteo	Galisteo, España	ES	España	3555	-6.267468699999999	39.9754414
01812b7d0f64afdf	city	Armenia	Armenia, El Salvador	SV	El Salvador	3556	-89.4978411	13.7457869
01b00adb6b5f6d6a	city	Cañete	Cañete, Chile	CL	Chile	3557	-73.3919739	-37.8058201
fe697d7c1eb15e61	city	San Antón	San Antón, Puerto Rico	US	United States	3558	-66.60276089999999	18.0044621
002fe6d82286a19c	city	Soatá	Soatá, Colombia	CO	Colombia	3559	-72.6958065	6.336161
093e7fd331e8c718	city	Tantoyuca	Tantoyuca, Veracruz de Ignacio de la Llave	MX	México	3560	-98.2267665	21.3510619
3f91d11980ea18e6	city	Cuéllar	Cuéllar, España	ES	España	3561	-4.311795099999999	41.4011715
cb9c1091d2154c71	city	Santiago de la Puebla	Santiago de la Puebla, España	ES	España	3562	-5.2801988	40.801521
778fa42e296d0c00	city	Cunit	Cunit, España	ES	España	3563	1.628035	41.1980207
359968f8168d1d79	city	Láujar de Andarax	Láujar de Andarax, España	ES	España	3564	-2.8967509	36.9937266
b657dbd3f5a367a7	city	Chacaltianguis	Chacaltianguis, Veracruz de Ignacio de la Llave	MX	México	3565	-95.8411321	18.3057392
015da20e4750a327	city	Rosario de Lerma	Rosario de Lerma, Argentina	AR	Argentina	3566	-65.582901	-24.9829102
009014e87f4f7dc3	city	Malloa	Malloa, Chile	CL	Chile	3567	-70.9463887	-34.4423905
000b1faa2f5e2770	admin	San Pedro de Macoris	San Pedro de Macoris, Dominican Republic	DO	Dominican Republic	3568	-69.3051234	18.46266
7c67487097b080e9	city	Santa Catarina Cuixtla	Santa Catarina Cuixtla, Oaxaca	MX	México	3569	-96.6459151	16.3033307
011a1db070e14297	city	Carepa	Carepa, Colombia	CO	Colombia	3570	-76.6554309	7.755354
3d1d893a75ab1db8	city	Garachico	Garachico, España	ES	España	3571	-16.7640103	28.3732467
d0a3166d28f2660e	city	Eagle Pass	Eagle Pass, TX	US	United States	3572	-100.4995214	28.7091433
59bdfaa6d2764eeb	city	Alarcón	Alarcón, España	ES	España	3573	-2.0865263	39.5464489
2346375362ad7d51	city	Atenco	Atenco, México	MX	México	3574	-98.9160986	19.5497882
0176fe7a4651a852	city	Florida	Florida, Chile	CL	Chile	3575	-72.66847179999999	-36.8237875
d10a671240fb1f82	city	Peñalba	Peñalba, España	ES	España	3576	-0.0367367	41.50189839999999
778e6e7e5e3e38fe	city	Tocumbo	Tocumbo, Michoacán de Ocampo	MX	México	3577	-102.5225624	19.7020667
5fe17d0f997b74e9	city	Vinaròs	Vinaròs, Espanya	ES	España	3578	0.4747301	40.4679855
14351f07881a6fc6	city	Pajares de la Lampreana	Pajares de la Lampreana, España	ES	España	3579	-5.6944511	41.7155206
45b25fa980cee6ad	city	Morales del Vino	Morales del Vino, España	ES	España	3580	-5.7378808	41.44587
004653414bd40a3c	city	Sullana	Sullana, Peru	PE	Peru	3581	-80.68643229999999	-4.903638
510bb3623a655b16	city	Pozuelo del Rey	Pozuelo del Rey, España	ES	España	3582	-3.3206352	40.3665441
af8a067a45939bb1	city	Francisco Beltrão	Francisco Beltrão, Brasil	BR	Brasil	3583	-53.05199	-26.0779448
6542ce1499204fdc	city	Moroleón	Moroleón, Guanajuato	MX	México	3584	-101.1933423	20.1264558
009a8fd36927ab01	city	Huaquillas	Huaquillas, Ecuador	EC	Ecuador	3585	-80.2225448	-3.4763823
00cdbed526e48ca1	city	Pacasmayo	Pacasmayo, Peru	PE	Peru	3586	-79.565078	-7.4040051
9f0e66f62e778986	city	Machuelo Abajo	Machuelo Abajo, USA	US	United States	3587	-66.5968072	18.0259386
c3d291cdf6e3fe47	city	Camaceyes	Camaceyes, USA	US	United States	3588	-67.1451071	18.4662173
ea00aa7ab60ce5f7	city	Castillo de Teayo	Castillo de Teayo, Veracruz de Ignacio de la Llave	MX	México	3589	-97.6311614	20.7493289
00c19e9f569717ce	city	Gigante	Gigante, Colombia	CO	Colombia	3590	-75.54288799999999	2.384507
c1383a17922e96f4	city	Brozas	Brozas, España	ES	España	3591	-6.7748298	39.6129874
6186ca4858bcf0b2	neighborhood	Morelos	Morelos, Cuauhtémoc	MX	México	3592	-99.1303962	19.4468231
018815f07dfaef78	city	Chone	Chone, Ecuador	EC	Ecuador	3593	-80.109357	-0.7140021999999999
78c761b9000605bc	admin	Meta	Meta, Colombia	CO	Colombia	3594	-73.087749	3.2719904
013b19f418c8e009	city	Tinjacá	Tinjacá, Colombia	CO	Colombia	3595	-73.64719	5.578688
036ed60f20b914c7	city	Villatorres	Villatorres, España	ES	España	3596	-3.6927531	37.9312975
6fc676fd39c67a14	city	El Viso de San Juan	El Viso de San Juan, España	ES	España	3597	-3.9196432	40.1437281
01c5e5ce32d5b493	city	Lago Agrio	Lago Agrio, Ecuador	EC	Ecuador	3598	-76.7336521	0.0726839
a39b7ccf4ed2baa2	city	Quebrada Negrito	Quebrada Negrito, USA	US	United States	3599	-65.9898533	18.3189634
5410e3d48d397489	city	Ametlla de Mar	Ametlla de Mar, Spain	ES	España	3600	0.7996491	40.8839435
2bf69bb5ca9edb90	city	Aranda de Moncayo	Aranda de Moncayo, España	ES	España	3601	-1.7922312	41.577905
f8b5edc6fe960d9e	city	Progreso de Obregón	Progreso de Obregón, Hidalgo	MX	México	3602	-99.1879237	20.2478709
0136e87259729466	city	San José de Maipo	San José de Maipo, Chile	CL	Chile	3603	-70.345207	-33.643169
0077ef7c4d167edf	admin	Arequipa	Arequipa, Peru	PE	Peru	3604	-71.53745099999999	-16.4090474
0184d27406765871	city	Pariñas	Pariñas, Peru	PE	Peru	3605	-81.0312989	-4.4661409
01555f90274ea345	city	Nagua	Nagua, Dominican Republic	DO	Dominican Republic	3606	-69.8537844	19.3791006
e3b24b142e9707c2	city	Castrojeriz	Castrojeriz, España	ES	España	3607	-4.1424199	42.2884823
c644fdfa84a7ab85	city	Bustarviejo	Bustarviejo, España	ES	España	3608	-3.7232005	40.8381772
