idtweets	id	fecha	place_name	place	id_busqueda	contexto_reducido	results	match	random_sample	valid_match
740629294150353e3	4276644	2016-06-08T19:39:18Z	Medellín	00698bbe577bad5b	1121	la familia	0	FALSE	NA	NA
740629854849094e3	4278202	2016-06-08T19:41:32Z	Mao	0128889e6fd437a5	1122	emoción al ver la familia crecer	0	FALSE	NA	NA
740629874210149e3	4278249	2016-06-08T19:41:36Z	Neuquén	00da7cec74df27ff	1123	nos visita la familia gónzalez y cuenta lo	0	FALSE	NA	NA
740630822559044e3	4280963	2016-06-08T19:45:23Z	Carora	00ea87127fecbc28	1124	la familia va primero	1	lafamilia_3sg_pos	NA	NA
740632475328778e3	4285672	2016-06-08T19:51:57Z	San Isidro	0086c37e4416111e	1125	me encanta la familia que tiene y me	1	lafamilia_3sg_ant	NA	NA
740632782968349e3	4286563	2016-06-08T19:53:10Z	Floridablanca	00cc64bf0c951160	1126	cuando la familia está reventada hasta los	1	lafamilia_3sg_pos	NA	NA
740633910313247e3	4289744	2016-06-08T19:57:39Z	Hermosillo	0fb3c76f0e3df6d1	1127	jajaajjajjajjajjajaja la familia es la familia https	0	FALSE	NA	NA
740634892808127e3	4292531	2016-06-08T20:01:33Z	Caracas	00ec4c32070f5076	1128	a la toda la familia en catia ni se	0	FALSE	NA	NA
740635032428106e3	4292937	2016-06-08T20:02:06Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1129	aún siendo que la familia macri puede estar de	0	FALSE	NA	NA
740635398976774e3	4294015	2016-06-08T20:03:34Z	Dominican Republic	695f560eb8922977	1130	la infancia y la familia	0	FALSE	NA	NA
74063547604709e4	4294229	2016-06-08T20:03:52Z	Madrid	ea520f3528c9b3e4	1131	la familia tendrá que vivir con	1	lafamilia_3sg_pos	NA	NA
740637119727718e3	4299037	2016-06-08T20:10:24Z	Mar de Ajó	003090295e0dcbe4	1132	mili y estaba la familia todo	1	lafamilia_3sg_ant	NA	NA
7.4063778319938406e+17	4300927	2016-06-08T20:13:02Z	Portuguesa	019e6a103559d590	1133	la familia es mi fortaleza	0	FALSE	NA	NA
740641716059918e3	4312587	2016-06-08T20:28:40Z	Tui	bc6983347fde5b4d	1134	terrorista lo será la familia real con peperos en	0	FALSE	NA	NA
740643200499647e3	4316974	2016-06-08T20:34:34Z	Zaragoza	3afc29d1fe76301f	1135	la familia de manolo sacara el	0	FALSE	NA	NA
740647903912432e3	4331907	2016-06-08T20:53:15Z	Sevilla	8c86b8b4cb716103	1136	los amigos son la familia que uno elige	0	FALSE	NA	NA
740648701346075e3	4334606	2016-06-08T20:56:25Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1137	por desgracia la familia paterna que te toco	0	FALSE	NA	NA
740649360606646e3	4336726	2016-06-08T20:59:02Z	Salamanca	824a305dcc9ef250	1138	la familia siempre junta	0	FALSE	NA	NA
740650008756822e3	4338816	2016-06-08T21:01:37Z	A Coruña	d16c1b8ae1635978	1139	la familia no se elige	1	lafamilia_3sg_pos	NA	NA
74065112989005e4	4342510	2016-06-08T21:06:04Z	Caseros	014f72200f706d3f	1140	q se una la familia	0	FALSE	NA	NA
740651480076669e3	4343632	2016-06-08T21:07:28Z	Valdivia	00e76fbf0a273ce5	1141	la familia tira mas que yunta	1	lafamilia_3sg_pos	NA	NA
740654564454634e3	4353729	2016-06-08T21:19:43Z	Mijas	910495785831d06f	1142	la familia hay que cuidarla siempre	0	FALSE	NA	NA
7.4065945792376806e+17	4370149	2016-06-08T21:39:10Z	San Luis Río Colorado	97edff32f88d95c3	1143	cuando se junta la familia	0	FALSE	NA	NA
7.4066030994227994e+17	4373111	2016-06-08T21:42:33Z	Mar del Plata	010d7db066434a8a	1144	la familia	0	FALSE	NA	NA
7.4066122264799206e+17	4376267	2016-06-08T21:46:10Z	Venezuela	043383f8b2b79918	1145	quien no conoce la familia mas famosa de la	1	lafamilia_3sg_ant	NA	NA
740662084669735e3	4379107	2016-06-08T21:49:36Z	Güímar	b5e457ae11d6cfdf	1146	la familia de maca esta mu	0	FALSE	NA	NA
740665224768979e3	4389869	2016-06-08T22:02:05Z	Comodoro Rivadavia	013522304ee10b39	1147	vida para tener la familia	0	FALSE	NA	NA
740670755768263e3	4409310	2016-06-08T22:24:03Z	Ecuador	4e43cac8250a8b20	1148	por toda parte la familia y felipe sexto se	0	FALSE	NA	NA
740672259631776e3	4414659	2016-06-08T22:30:02Z	Santa Marta	00082d21223f8397	1149	la familia es lo más importante	0	FALSE	NA	NA
740673875244155e3	4420486	2016-06-08T22:36:27Z	Morón	014a38a754ca1dbc	1150	se esta poniendo la familia al hombro	0	FALSE	NA	NA
740674334688215e3	4422028	2016-06-08T22:38:17Z	Avellaneda	0108c69f708ae783	1151	que la familia que vivía frente a	0	FALSE	NA	NA
740674470952735e3	4422506	2016-06-08T22:38:49Z	Andújar	cac6b24dc2c4232b	1152	y la familia nunca te abandona	0	FALSE	NA	NA
740675477392753e3	4426046	2016-06-08T22:42:49Z	Santa Fe	0a738ff13a08a7dd	1153	a vos y la familia	0	FALSE	NA	NA
74067558354219e4	4426426	2016-06-08T22:43:14Z	Zulia	01d677e97eae46b3	1154	que la familia es para siempre	0	FALSE	NA	NA
740680412469559e3	4443631	2016-06-08T23:02:26Z	Getafe	3a9c654a445000f6	1155	la familia crece con	1	lafamilia_3sg_pos	NA	NA
740680452516811e3	4443786	2016-06-08T23:02:35Z	Gijón	731c9d11275a5436	1156	mariibale y toda la familia en el plato y	0	FALSE	NA	NA
740680670029173e3	4444551	2016-06-08T23:03:27Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1157	la familia inigualable que me tocó	0	FALSE	NA	NA
740680732239143e3	4444763	2016-06-08T23:03:42Z	Getafe	3a9c654a445000f6	1158	la familia crece con	1	lafamilia_3sg_pos	NA	NA
740681954568196e3	4449112	2016-06-08T23:08:33Z	Alajuela	014c62f13e953863	1159	me alegro y la familia	0	FALSE	NA	NA
740682816640389e3	4452225	2016-06-08T23:11:59Z	Morón	014a38a754ca1dbc	1160	no lo ataque la familia	0	FALSE	NA	NA
740683126935028e3	4453401	2016-06-08T23:13:13Z	Irapuato	6cac93ab3edb3729	1161	defienda la familia original	0	FALSE	NA	NA
740683935450026e3	4456225	2016-06-08T23:16:26Z	Cajicá	011b60bc40869639	1162	que si tener la familia es una gran bendición	0	FALSE	NA	NA
740685052074414e3	4460135	2016-06-08T23:20:52Z	Concordia	00ae0df24e0f83c2	1163	toda la familia en casa	0	FALSE	NA	NA
740686130971071e3	4463938	2016-06-08T23:25:09Z	Corrientes	00a961d91f76dde8	1164	los amigos son la familia que nosotros mismos escogemos	0	FALSE	NA	NA
740687818410853e3	4470146	2016-06-08T23:31:51Z	Sevilla	8c86b8b4cb716103	1165	la familia	0	FALSE	NA	NA
7.4068878164103194e+17	4473795	2016-06-08T23:35:41Z	Caguas	b109670c96b00c15	1166	que se practique la familia que ora unida permanece	0	FALSE	NA	NA
740689758494544e3	4477340	2016-06-08T23:39:34Z	Benito Juárez	6eb95eddb81a6b4b	1167	acaba de agrandar la familia	1	lafamilia_3sg_perif_prep	NA	NA
740690021120901e3	4478257	2016-06-08T23:40:37Z	Junín	0166613a22e8bbe7	1168	volvamos a ser la familia de antes	0	FALSE	NA	NA
740690650128093e3	4480640	2016-06-08T23:43:07Z	Cuauhtémoc	bfc35dcc7e63252a	1169	por azcinema toda la familia luma y yo con	0	FALSE	NA	NA
740690963203564e3	4481872	2016-06-08T23:44:21Z	Cerro Largo	00748b7a76cdeba7	1170	la mama cuando la familia es la unica q	0	FALSE	NA	NA
7.4069290345490406e+17	4489304	2016-06-08T23:52:04Z	Barcelona	1a27537478dd8e38	1171	es sentir que la familia está acá	0	FALSE	NA	NA
74069357897703e4	4491940	2016-06-08T23:54:45Z	Uruguay	d0f5be1262dee9aa	1172	que importa es la familia	0	FALSE	NA	NA
740695128453571e3	4497765	2016-06-09T00:00:54Z	Almirante Brown	014c3ff137d87084	1173	la familia racinguista	0	FALSE	NA	NA
740695505840308e3	4499227	2016-06-09T00:02:24Z	Corrientes	00a961d91f76dde8	1174	la familia	0	FALSE	NA	NA
740702691249271e3	4528020	2016-06-09T00:30:57Z	González Catán	0138a2ed609c5a53	1175	la familia más loca la tengo	0	FALSE	NA	NA
7.4070282331954406e+17	4528562	2016-06-09T00:31:29Z	Barranquilla	0105a80417c159b4	1176	la familia	0	FALSE	NA	NA
740703444130992e3	4530974	2016-06-09T00:33:57Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1177	la familia	0	FALSE	NA	NA
740705336672276e3	4538555	2016-06-09T00:41:28Z	San Juan	5ceabda654fd1ee2	1178	pipa bienvenido al la familia boquense	0	FALSE	NA	NA
740707621825577e3	4547666	2016-06-09T00:50:33Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1179	la familia de anahí sanchez la	0	FALSE	NA	NA
74070875566338e4	4552322	2016-06-09T00:55:03Z	Cuauhtémoc	bfc35dcc7e63252a	1180	la familia hotspotera no se olvida	0	FALSE	NA	NA
740710726487147e3	4560587	2016-06-09T01:02:53Z	Machalí	01eb19975103d1a8	1181	auspicia la familia de al lado y	0	FALSE	NA	NA
740711299408114e3	4563251	2016-06-09T01:05:10Z	Uruguay	d0f5be1262dee9aa	1182	crece la familia madruga	1	lafamilia_3sg_ant	NA	NA
74071175423008e4	4565234	2016-06-09T01:06:58Z	Córdoba	0b79f7e718cb54b9	1183	la familia	0	FALSE	NA	NA
740711850917126e3	4565685	2016-06-09T01:07:21Z	Quilmes	004fe39f34e6452f	1184	son la familia que yo elijo las	0	FALSE	NA	NA
740711982605554e3	4566217	2016-06-09T01:07:53Z	San Francisco de Macorís	01e90aa86865637f	1185	la familia	0	FALSE	NA	NA
740714275057115e3	4576065	2016-06-09T01:16:59Z	Río Negro	4e51dcd7e0471448	1186	que linda es la familia chee	0	FALSE	NA	NA
740715985469071e3	4583651	2016-06-09T01:23:47Z	Villa Alemana	0045ea916cada8bc	1187	la familia es la llamada a	0	FALSE	NA	NA
740717037144662e3	4589179	2016-06-09T01:27:58Z	Santiago	0010b4cb51ca93d8	1188	la familia	0	FALSE	NA	NA
740717120363893e3	4589566	2016-06-09T01:28:18Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1189	es cuidada x la familia	0	FALSE	NA	NA
740717366481453e3	4590743	2016-06-09T01:29:16Z	Cartago	00cbad4318310a30	1190	visitando la familia	0	FALSE	NA	NA
740719469539033e3	4600369	2016-06-09T01:37:38Z	Santiago	0010b4cb51ca93d8	1191	la familia	0	FALSE	NA	NA
740720568358429e3	4605512	2016-06-09T01:42:00Z	Monterrey	b19e24ce42ccd6aa	1192	mbfollowlatin si la familia	0	FALSE	NA	NA
740721996221317e3	4612035	2016-06-09T01:47:40Z	Maipú	004ca7d95173bf0d	1193	nada donde esta la familia explicame	0	FALSE	NA	NA
740723714111767e3	4619915	2016-06-09T01:54:30Z	Formosa	017f47ab29a7772a	1194	estar siempre son la familia	0	FALSE	NA	NA
740724017842229e3	4621304	2016-06-09T01:55:42Z	Buenos Aires	4afa2757051c5192	1195	la familia de caty ya me	0	FALSE	NA	NA
740724524077961e3	4623657	2016-06-09T01:57:43Z	Santa Rosa	01df29355ffa0d6b	1196	y humildes parecen la familia de azul	1	lafamilia_3pl_ant	NA	no
740725030326313e3	4626004	2016-06-09T01:59:43Z	Central	016ea1445db12efb	1197	muchas cosas pero la familia es la que siempre	0	FALSE	NA	NA
740726394532049e3	4632547	2016-06-09T02:05:09Z	La Calera	01fde51e65075aeb	1198	da cuenta que la familia nunca te va abandonar	0	FALSE	NA	NA
740726600375865e3	4633529	2016-06-09T02:05:58Z	San Fernando	00b3fc8c4487f71e	1199	rialjorge mentirosa la familia dijo en el debate	1	lafamilia_3sg_pos	NA	NA
7.4072696616535194e+17	4635362	2016-06-09T02:07:25Z	Bogotá, D.C.	0161be1b3f98d6c3	1200	todo momento es la familia y yo por ella	0	FALSE	NA	NA
7.4072781092336794e+17	4639541	2016-06-09T02:10:46Z	Comodoro Rivadavia	013522304ee10b39	1201	átras y tener la familia que tenía	0	FALSE	NA	NA
740728180554748e3	4641612	2016-06-09T02:12:14Z	Bogotá, D.C.	0161be1b3f98d6c3	1202	seria bueno buscarles la familia para que ayuden en	0	FALSE	NA	NA
740728180554748e3	4641612	2016-06-09T02:12:14Z	Bogotá, D.C.	0161be1b3f98d6c3	1202	seria bueno buscarles la familia para que ayuden en	0	FALSE	NA	NA
740729803121168e3	4650332	2016-06-09T02:18:41Z	Iztapalapa	6d31e9257b83e23c	1203	la familia del internet o	0	FALSE	NA	NA
740729892355084e3	4650868	2016-06-09T02:19:03Z	Buenos Aires	4afa2757051c5192	1204	aguante la familia valente che	0	FALSE	NA	NA
740733162268054e3	4669031	2016-06-09T02:32:02Z	Venezuela	043383f8b2b79918	1205	que inrriquecio toda la familia nepotismo	0	FALSE	NA	NA
740735271939904e3	4679992	2016-06-09T02:40:25Z	Veracruz	6c67fe933a62a8ec	1206	la familia zuribau	0	FALSE	NA	NA
740735554866668e3	4681382	2016-06-09T02:41:33Z	Veracruz	6c67fe933a62a8ec	1207	la familia zuribau	0	FALSE	NA	NA
7.4073756840959206e+17	4691936	2016-06-09T02:49:33Z	Santa Fe	0a738ff13a08a7dd	1208	imposible no agradecer la familia que me tocó y	0	FALSE	NA	NA
740738001127539e3	4694033	2016-06-09T02:51:16Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1209	corte que toda la familia se lleva re bien	0	FALSE	NA	NA
7.4073926180949606e+17	4700494	2016-06-09T02:56:16Z	General Roca	0016a28c5fdad928	1210	red social fue la familia	0	FALSE	NA	NA
740739957812277e3	4703802	2016-06-09T02:59:02Z	Mendoza	00054d3a0a8df14e	1211	y la familia me odió jaja me	1	lafamilia_3sg_pos	NA	NA
740740726196179e3	4707762	2016-06-09T03:02:06Z	Coyuca de Benítez	3de2c17291344c83	1212	la familia es la única que	0	FALSE	NA	NA
740742153350091e3	4714801	2016-06-09T03:07:46Z	Río Negro	4e51dcd7e0471448	1213	micaaharoo lamentablemente la familia no se elije	1	lafamilia_3sg_pos	NA	NA
740742197973254e3	4715006	2016-06-09T03:07:56Z	Lomas de Zamora	000ceddc32916a4c	1214	puedo tener la familia mas loca de todas	0	FALSE	NA	NA
740742378600948e3	4715836	2016-06-09T03:08:40Z	Miguel Hidalgo	3ad512d283f67a11	1215	la familia	0	FALSE	NA	NA
740742824430305e3	4717921	2016-06-09T03:10:26Z	La Plata	0177894212b08f73	1216	esta es la familia q destruiste	0	FALSE	NA	NA
740745381600997e3	4730810	2016-06-09T03:20:36Z	Bogotá, D.C.	0161be1b3f98d6c3	1217	ti y toda la familia	0	FALSE	NA	NA
74074949012294e4	4748586	2016-06-09T03:36:55Z	Córdoba	0b79f7e718cb54b9	1218	se agranda la familia	0	FALSE	NA	NA
740750443761029e3	4752744	2016-06-09T03:40:42Z	San Nicolás de los Arroyos	0140d85c76fae062	1219	la familia	0	FALSE	NA	NA
740758589321716e3	4784215	2016-06-09T04:13:04Z	Guayaquil	009924a469d7ace1	1220	en ecuador ni la familia de achilier	0	FALSE	NA	NA
740759970715697e3	4788946	2016-06-09T04:18:34Z	Coronel	008ee35d0f80ef5d	1221	para mi la familia que cría a golpes	0	FALSE	NA	NA
740764025324245e3	4801285	2016-06-09T04:34:41Z	anto Domingo de Guzmán	01fcc4a23f17e1ed	1222	la familia	0	FALSE	NA	NA
74076915816663e4	4814278	2016-06-09T04:55:04Z	Benito Juárez	7d93122509633720	1223	la familia y amigotes de duarte	0	FALSE	NA	NA
740771895629513e3	4820360	2016-06-09T05:05:57Z	Caseros	014f72200f706d3f	1224	nunca nadie ni la familia	0	FALSE	NA	NA
740780537472791e3	4835499	2016-06-09T05:40:17Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1225	de azul la familia y amigos y de	0	FALSE	NA	NA
740781193675866e3	4836508	2016-06-09T05:42:54Z	Puebla	0ac8a42f23e8f736	1226	nadie más que la familia tiene derecho a sobrevivir	0	FALSE	NA	NA
740783331852292e3	4839905	2016-06-09T05:51:24Z	Ocoyoacac	504ee1a7d3b8152b	1227	la familia	0	FALSE	NA	NA
740785961777418e3	4843841	2016-06-09T06:01:51Z	Pergamino	0104104947f7337b	1228	mejor cura q la familia no hay hceme caso	0	FALSE	NA	NA
740787715042619e3	4846027	2016-06-09T06:08:49Z	Alcúdia	75810b408e8a4eb2	1229	me encanta cuando la familia hace planes de verano	0	FALSE	NA	NA
740789980147094e3	4848827	2016-06-09T06:17:49Z	Cuauhtémoc	bfc35dcc7e63252a	1230	bien chida la familia	0	FALSE	NA	NA
740799084202742e3	4858094	2016-06-09T06:53:59Z	Huejutla de Reyes	b2ab50e4ff309d07	1231	huejutla y la familia de raul nunca tuvo	0	FALSE	NA	NA
740800461041771e3	4859241	2016-06-09T06:59:27Z	Madrid	206c436ce43a43a3	1232	la familia crece	1	lafamilia_3sg_pos	NA	NA
740801669429088e3	4860145	2016-06-09T07:04:16Z	Durazno	01efc82149bb40c4	1233	y la familia todo bien	0	FALSE	NA	NA
740822955823911e3	4874152	2016-06-09T08:28:51Z	Girona	5ad003e559cee757	1234	ideal para augmentar la familia asus	0	FALSE	NA	NA
742666017344786e3	4881399	2016-06-14T10:32:31Z	Rupa-Rupa	01d74f7738f1b667	1235	llevo pa toda la familia me sales con esas	0	FALSE	NA	NA
742671614987383e3	4887855	2016-06-14T10:54:45Z	Barcelona	1a27537478dd8e38	1236	importane es que la familia está bien y tenemos	0	FALSE	NA	NA
742672512312611e3	4888897	2016-06-14T10:58:19Z	Venezuela	043383f8b2b79918	1237	días les desea la familia tv andes	1	lafamilia_3sg_ant	NA	NA
742679205666816e3	4897857	2016-06-14T11:24:55Z	Entre Ríos	5a31f78df98634d6	1238	se siga agrandando la familia	1	lafamilia_3sg_perif	NA	NA
742679566997721e3	4898341	2016-06-14T11:26:21Z	Málaga	507a015cba6ef518	1239	estamos todas la familia con ciudadanos	0	FALSE	NA	NA
742680094091661e3	4899096	2016-06-14T11:28:27Z	Palma	6c1be133511970bc	1240	los amigos son la familia que se escoge	0	FALSE	NA	NA
742686622664233e3	4908935	2016-06-14T11:54:23Z	Las Condes	00c4b64e7affea25	1241	cansado y que la familia de bachelet cuente como	0	FALSE	NA	NA
742691726423425e3	4917436	2016-06-14T12:14:40Z	Paraguay	6cf2fd60a82329fc	1242	la familia https	0	FALSE	NA	NA
742692386980127e3	4918542	2016-06-14T12:17:18Z	Huechuraba	01e2a2334289948c	1243	la familia era dueña de automotriz	0	FALSE	NA	NA
742693075844227e3	4919701	2016-06-14T12:20:02Z	Viña del Mar	008be613029d4ca5	1244	hrs la familia de benjamin lillo estará	0	FALSE	NA	NA
742694631108973e3	4922560	2016-06-14T12:26:13Z	Monesterio	450200ea1019b0db	1245	la familia q se elige	0	FALSE	NA	NA
742698513222541e3	4929766	2016-06-14T12:41:38Z	Agüimes	3eebc89148fa533b	1246	tener siempre es la familia	0	FALSE	NA	NA
7.4270070813117594e+17	4934130	2016-06-14T12:50:22Z	Toledo	dd5ca53bdb47a1cb	1247	la familia del tenista	0	FALSE	NA	NA
742702355343397e3	4937374	2016-06-14T12:56:54Z	Quilicura	006a80833658c159	1248	la familia completita está piteada	1	lafamilia_3sg_pos	NA	NA
742704339970495e3	4941498	2016-06-14T13:04:48Z	Villa de Leyva	00d04bd079f9d504	1249	la familia delgado en pleno	0	FALSE	NA	NA
742704656824959e3	4942155	2016-06-14T13:06:03Z	Córdoba	0b79f7e718cb54b9	1250	en camino toda la familia a nono para	0	FALSE	NA	NA
742707366102192e3	4947936	2016-06-14T13:16:49Z	Salta	0085b01d4f65f576	1251	la familia de afa está destruida	0	FALSE	NA	NA
742709940641501e3	4953626	2016-06-14T13:27:03Z	Venezuela	043383f8b2b79918	1252	la familia venezolana antes comía arroz	0	FALSE	NA	NA
742709981930238e3	4953724	2016-06-14T13:27:13Z	Viedma	01f7d5d9145f3315	1253	la familia ingalls	0	FALSE	NA	NA
742710215938847e3	4954289	2016-06-14T13:28:09Z	La Aldea de San Nicolás	b0b6af3cdc5b605f	1254	la familia que elegimos	0	FALSE	NA	NA
742710650917532e3	4955260	2016-06-14T13:29:52Z	Maipú	113747966068613	1255	de todos y la familia donde está	0	FALSE	NA	NA
7.4271126276999194e+17	4956631	2016-06-14T13:32:18Z	Murcia	cbdb0e7018443220	1256	y espero que la familia vaya bien	0	FALSE	NA	NA
742712061113819e3	4958414	2016-06-14T13:35:28Z	Maipú	113747966068613	1257	pero si la familia no lo nota	0	FALSE	NA	NA
7.4271621440595994e+17	4968176	2016-06-14T13:51:59Z	Madrid	206c436ce43a43a3	1258	hay nada como la familia que elegimos	0	FALSE	NA	NA
742716854414803e3	4969653	2016-06-14T13:54:31Z	Argentina	4d3b316fe2e52b29	1259	fiscal ja ni la familia lo ayuda me indignan	0	FALSE	NA	NA
742716933536109e3	4969860	2016-06-14T13:54:50Z	Miraflores	01fd50ae72f37614	1260	rjosmel coño toda la familia de ese espécimen estará	0	FALSE	NA	NA
742985359315862e3	4976663	2016-06-15T07:41:28Z	Donostia	2b53b3439c29b85b	1261	la familia springsteen coincide en madrid	1	lafamilia_3pl_pos	NA	no
742989499332997e3	4979470	2016-06-15T07:57:55Z	Sopetrán	0152f4bb76539597	1262	tootal y la familia también	0	FALSE	NA	NA
7.4300237473058406e+17	4986670	2016-06-15T08:49:05Z	Sevilla	8c86b8b4cb716103	1263	la religión y la familia son capaces	0	FALSE	NA	NA
74302145436366e4	4999853	2016-06-15T10:04:54Z	Pinto	adc69cb209e16803	1264	nos vamos toda la familia al completo	0	FALSE	NA	NA
742720649412678e3	5004663	2016-06-14T14:09:36Z	Venezuela	043383f8b2b79918	1265	la roba pa la familia y pa venderla	0	FALSE	NA	NA
742724846308758e3	5015261	2016-06-14T14:26:17Z	Mar del Plata	010d7db066434a8a	1266	traten de ser la familia perfecta para los demás	1	lafamilia_3pl_perif_prep	NA	no
742727664922939e3	5022615	2016-06-14T14:37:29Z	Corrientes	00a961d91f76dde8	1267	en santa cruz la familia kirchner	0	FALSE	NA	NA
7427305156823e5	5029936	2016-06-14T14:48:48Z	Argentina	4d3b316fe2e52b29	1268	imagino la familia de josé lópez haciendo	1	lafamilia_3sg_ant	NA	NA
74273075721549e4	5030517	2016-06-14T14:49:46Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1269	la familia de mi ex novia	0	FALSE	NA	NA
7.4273152269277594e+17	5032432	2016-06-14T14:52:48Z	Buenos Aires	4afa2757051c5192	1270	que se agranda la familia	0	FALSE	NA	NA
742732100852277e3	5033869	2016-06-14T14:55:06Z	Puerto Vallarta	a227cb4ffca3acf7	1271	los soprano eran la familia ingalls	0	FALSE	NA	NA
742734981353595e3	5041161	2016-06-14T15:06:33Z	Bilbao	cd43ea85d651af92	1272	que está involucrada la familia rato	0	FALSE	NA	NA
742735032842867e3	5041274	2016-06-14T15:06:45Z	Ciudad del Libertador General San Martín	004b853c78703c20	1273	domingo se junta la familia en la casa de	0	FALSE	NA	NA
7.4273568926394394e+17	5042963	2016-06-14T15:09:22Z	Saltillo	df2a479b00217f80	1274	el couch y la familia corredores del lago	0	FALSE	NA	NA
742737150446346e3	5046852	2016-06-14T15:15:10Z	Vigo	0df6ac4d361d4e0e	1275	la familia no se elige	1	lafamilia_3sg_pos	NA	NA
742738819515093e3	5051199	2016-06-14T15:21:48Z	Santa Fe	0a738ff13a08a7dd	1276	si la familia no te vive	1	lafamilia_3sg_pos	NA	NA
742742207896138e3	5060441	2016-06-14T15:35:16Z	Córdoba	0b79f7e718cb54b9	1277	la familia	0	FALSE	NA	NA
74274363090602e4	5064277	2016-06-14T15:40:55Z	Maracaibo	01be351754bcbe13	1278	la familia del futuro	0	FALSE	NA	NA
742748102600331e3	5076871	2016-06-14T15:58:41Z	Argentina	4d3b316fe2e52b29	1279	toda la familia de testaferros	0	FALSE	NA	NA
742748177359507e3	5077073	2016-06-14T15:58:59Z	Santiago	0093a5dd1242be45	1280	toda la familia tiene un puesto en	1	lafamilia_3sg_pos	NA	NA
742751403882451e3	5086290	2016-06-14T16:11:48Z	A Coruña	d16c1b8ae1635978	1281	la familia se elige	1	lafamilia_3sg_pos	NA	NA
742755762619965e3	5099301	2016-06-14T16:29:08Z	Barcelona	1a27537478dd8e38	1282	por el culo la familia eso no sirve pa	0	FALSE	NA	NA
742756053859762e3	5100124	2016-06-14T16:30:17Z	Guadalajara	7807880b17af73d8	1283	a veces la familia no se lleva en	1	lafamilia_3sg_pos	NA	NA
742756184600543e3	5100492	2016-06-14T16:30:48Z	Buenos Aires	4afa2757051c5192	1284	noeliaderegibus toda la familia bien	0	FALSE	NA	NA
742757485002523e3	5104557	2016-06-14T16:35:58Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1285	la familia es primero	0	FALSE	NA	NA
742759965622862e3	5111930	2016-06-14T16:45:50Z	Candelero Abajo	da7570d562427b6c	1286	foto y to la familia le comenta	0	FALSE	NA	NA
742767301078979e3	5133846	2016-06-14T17:14:59Z	Paraguay	6cf2fd60a82329fc	1287	la familia	0	FALSE	NA	NA
742769414127247e3	5140026	2016-06-14T17:23:22Z	Querétaro	d3492c68c5661201	1288	no sólo la familia	0	FALSE	NA	NA
742772574912926e3	5149093	2016-06-14T17:35:56Z	Peru	2dfa9ecb0179a4e4	1289	la familia es el mayor soporte	0	FALSE	NA	NA
742773142578422e3	5150667	2016-06-14T17:38:11Z	Tinaquillo	00d9f2a0461c2bc4	1290	la familia tiriri	0	FALSE	NA	NA
742773456459072e3	5151526	2016-06-14T17:39:26Z	Puerto Plata	0101e9c417ecd4e9	1291	vienen pero y la familia pa cuando	0	FALSE	NA	NA
742775372849271e3	5157082	2016-06-14T17:47:03Z	Venezuela	043383f8b2b79918	1292	la familia llega a ser peor	1	lafamilia_3sg_pos	NA	NA
742777008195809e3	5161569	2016-06-14T17:53:33Z	Antofagasta	002442586af0948e	1293	despues a disfrutar la familia un dia y luego	0	FALSE	NA	NA
742779999267246e3	5169758	2016-06-14T18:05:26Z	Paysandú	01ddedcb5fddc691	1294	la familia es lo primero	0	FALSE	NA	NA
742781882501239e3	5174750	2016-06-14T18:12:55Z	Santo Domingo Oeste	01570cb824e2c3e0	1295	la principalidad es la familia	0	FALSE	NA	NA
742782301453586e3	5175776	2016-06-14T18:14:35Z	Neuquén	00da7cec74df27ff	1296	a ser más la familia d mentiritaa	0	FALSE	NA	NA
742786058400764e3	5185504	2016-06-14T18:29:31Z	Bolivia	c4320f726d222937	1297	la familia crece	1	lafamilia_3sg_pos	NA	NA
742788457018319e3	5191913	2016-06-14T18:39:03Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1298	la familia debería ser eterna	1	lafamilia_3sg_pos	NA	NA
742792975609135e3	5203854	2016-06-14T18:57:00Z	Babahoyo	0072b91a6cbcd627	1299	y la familia siempre es la primera	0	FALSE	NA	NA
7.4279314335197594e+17	5204308	2016-06-14T18:57:40Z	Colina	00a20d2d51b91b78	1300	la familia de la hermana de	0	FALSE	NA	NA
742796862407774e3	5214481	2016-06-14T19:12:27Z	Águilas	04cc65bb544b6409	1301	la familia que elegimos	0	FALSE	NA	NA
742797228872479e3	5215485	2016-06-14T19:13:54Z	San Miguel de Tucumán	0021712c0bd7eec1	1302	que la familia	0	FALSE	NA	NA
742800638929719e3	5224992	2016-06-14T19:27:27Z	Guayaquil	009924a469d7ace1	1303	la familia	0	FALSE	NA	NA
742800881058484e3	5225613	2016-06-14T19:28:25Z	Barcelona	1a27537478dd8e38	1304	la familia es la esperanza de	0	FALSE	NA	NA
