idtweets	id	fecha	place_name	place	id_elmundo
738207878583058400	3723059	2016-06-02T03:17:28Z	San Isidro	0086c37e4416111e	2093
738208441924255700	3725478	2016-06-02T03:19:42Z	Córdoba	00f84d414936f28e	2094
738209029944684500	3727896	2016-06-02T03:22:02Z	Hato Rey Central	e93adc27880e8abf	2095
738209309667000300	3729124	2016-06-02T03:23:09Z	Lota	009c7f5052a42abd	2096
738210046492938200	3732186	2016-06-02T03:26:05Z	Quilmes	004fe39f34e6452f	2097
738211456680898600	3738229	2016-06-02T03:31:41Z	Rosario	0079bbc151fa56d2	2098
738212392497205200	3742082	2016-06-02T03:35:24Z	Luján	0162954011ffbde8	2099
738213544177467400	3746563	2016-06-02T03:39:58Z	Santo Domingo Este	004ad1e2734fc1e3	2100
738213830715662300	3747697	2016-06-02T03:41:07Z	Mar del Plata	010d7db066434a8a	2101
738214476273623e3	3750257	2016-06-02T03:43:41Z	Carolina	008ba0466750b9fb	2102
738214572818083800	3750664	2016-06-02T03:44:04Z	San Fernando del Valle de Catamarca	0001eac9096ed83c	2103
738216499437920300	3758295	2016-06-02T03:51:43Z	Benito Juárez	7d93122509633720	2104
738218680648110100	3767820	2016-06-02T04:00:23Z	Venezuela	043383f8b2b79918	2105
738218713242030100	3767970	2016-06-02T04:00:31Z	Tandil	0126ed8d45927fa1	2106
738218795156770800	3768294	2016-06-02T04:00:50Z	Medellín	00698bbe577bad5b	2107
738218818858803200	3768420	2016-06-02T04:00:56Z	Tandil	0126ed8d45927fa1	2108
738218932109213700	3768890	2016-06-02T04:01:23Z	Tandil	0126ed8d45927fa1	2109
738220887552315400	3776630	2016-06-02T04:09:09Z	Nuevo Laredo	3f954e57f0d0b7b4	2110
738222495132749800	3782537	2016-06-02T04:15:33Z	Duran	000da1a228db0cf7	2111
738223077897670700	3784536	2016-06-02T04:17:51Z	Canelones	009b71fa17159ccc	2112
738224364756340700	3788633	2016-06-02T04:22:58Z	Bogotá, D.C.	0161be1b3f98d6c3	2113
738224594562207700	3789311	2016-06-02T04:23:53Z	Venezuela	043383f8b2b79918	2114
738225710800769e3	3792733	2016-06-02T04:28:19Z	Santo Domingo	00189e3503ff4e54	2115
738226165001883600	3794013	2016-06-02T04:30:07Z	Moche	0083561d68cf7acb	2116
738227265289506800	3797074	2016-06-02T04:34:30Z	Santa Fé	01b40b49265b126c	2117
738228176346832900	3799535	2016-06-02T04:38:07Z	Uruguay	d0f5be1262dee9aa	2118
738228631324000300	3800749	2016-06-02T04:39:55Z	Uruguay	d0f5be1262dee9aa	2119
738229004671582200	3801782	2016-06-02T04:41:25Z	Dorado	014ded281508d85f	2120
7.3823203361757594e+17	3809548	2016-06-02T04:53:27Z	Rosario	0079bbc151fa56d2	2121
738232075652714500	3809652	2016-06-02T04:53:37Z	Benito Juárez	7d93122509633720	2122
738232932960206800	3811698	2016-06-02T04:57:01Z	Tucumán	5fca975663718719	2123
738234417928241200	3815168	2016-06-02T05:02:55Z	Honduras	d862adecd71aa2a2	2124
7.3823472894019994e+17	3815809	2016-06-02T05:04:09Z	Aragua	01939c9a2941c18a	2125
738235397038346200	3817318	2016-06-02T05:06:49Z	Malambo	01ecc2d77dd918e5	2126
738235473169121300	3817479	2016-06-02T05:07:07Z	Venezuela	043383f8b2b79918	2127
738238808685215700	3824600	2016-06-02T05:20:22Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	2128
738239257148588e3	3825410	2016-06-02T05:22:09Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	2129
738239717129355300	3826286	2016-06-02T05:23:59Z	San Juan	547fe91108bd744c	2130
738241280573091800	3829293	2016-06-02T05:30:11Z	Panamá	9d8ae4b0fac2036a	2131
738242311465926700	3831085	2016-06-02T05:34:17Z	Madrid	206c436ce43a43a3	2132
738245808697401300	3836724	2016-06-02T05:48:11Z	San José	0003557c7b244fd3	2133
738246551630417900	3837775	2016-06-02T05:51:08Z	Ecuador	4e43cac8250a8b20	2134
738247083145199600	3838481	2016-06-02T05:53:15Z	Guayaquil	009924a469d7ace1	2135
738249272919871500	3841640	2016-06-02T06:01:57Z	Benito Juárez	7d93122509633720	2136
738249725900554200	3842229	2016-06-02T06:03:45Z	San Juan	547fe91108bd744c	2137
7.3825128456277606e+17	3844266	2016-06-02T06:09:56Z	Río Negro	4e51dcd7e0471448	2138
738252308056793100	3845604	2016-06-02T06:14:00Z	Lardero	909cf5f8468ae13d	2139
738252796688883700	3846184	2016-06-02T06:15:57Z	Hermosillo	0fb3c76f0e3df6d1	2140
738253618546147300	3847197	2016-06-02T06:19:13Z	Ecuador	4e43cac8250a8b20	2141
738253774402248700	3847380	2016-06-02T06:19:50Z	Santa Fe	0a738ff13a08a7dd	2142
738259898547474400	3853873	2016-06-02T06:44:10Z	Uruguay	000f50400f2ec9b3	2143
738261027100459e3	3854916	2016-06-02T06:48:39Z	Resistencia	00dde8db67eebcf8	2144
738261997645615100	3855836	2016-06-02T06:52:31Z	Girona	5ad003e559cee757	2145
738262138100297700	3855951	2016-06-02T06:53:04Z	Rivas-Vaciamadrid	da488f9634588a45	2146
738267891498385400	3860700	2016-06-02T07:15:56Z	Collbató	acab6121d4adffed	2147
738268985611984900	3861514	2016-06-02T07:20:17Z	Entre Ríos	5a31f78df98634d6	2148
738269515750875100	3861894	2016-06-02T07:22:23Z	Tampico	0128fab5ba6d2cd6	2149
738270176538447900	3862320	2016-06-02T07:25:01Z	Málaga	507a015cba6ef518	2150
738270331522142200	3862421	2016-06-02T07:25:38Z	Málaga	507a015cba6ef518	2151
738272579962720300	3863992	2016-06-02T07:34:34Z	Chauchina	81dac544337d1867	2152
738272866572116e3	3864179	2016-06-02T07:35:42Z	Villanueva de Córdoba	c946ff41662058cd	2153
738275594555691e3	3865997	2016-06-02T07:46:32Z	Nicaragua	d2a0bb4acbd6b824	2154
738276136753500200	3866364	2016-06-02T07:48:42Z	Algemesí	e2e208a3090d4fd2	2155
738277536631787500	3867291	2016-06-02T07:54:15Z	Merlo	0134e9670afa8f32	2156
738280522128982e3	3869188	2016-06-02T08:06:07Z	Puerto Real	867bb4d564deee82	2157
738282333497921500	3870320	2016-06-02T08:13:19Z	Valladolid	2afe3164f39d1b83	2158
738290390382547e3	3874927	2016-06-02T08:45:20Z	Cádiz	358220cb0584bbe3	2159
738291889384874e3	3875802	2016-06-02T08:51:17Z	Madrid	ea520f3528c9b3e4	2160
738294624469418e3	3877276	2016-06-02T09:02:09Z	Hermosillo	0fb3c76f0e3df6d1	2161
738295904579489800	3878041	2016-06-02T09:07:15Z	Madrid	206c436ce43a43a3	2162
738301360391749600	3881627	2016-06-02T09:28:55Z	Madrid	206c436ce43a43a3	2163
738302245951922200	3882231	2016-06-02T09:32:27Z	Málaga	507a015cba6ef518	2164
738303475541540900	3883123	2016-06-02T09:37:20Z	Sevilla la Nueva	71d49086a15d032e	2165
738304700370587600	3884080	2016-06-02T09:42:12Z	Andalucía	04bfc140920a080f	2166
738305415721693200	3884726	2016-06-02T09:45:02Z	El Sauzal	b46bcd7fcf51ea8a	2167
738305715631165400	3884980	2016-06-02T09:46:14Z	El Sauzal	b46bcd7fcf51ea8a	2168
738307003160887300	3886133	2016-06-02T09:51:21Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	2169
738308445498159100	3887431	2016-06-02T09:57:05Z	Córdoba	0b79f7e718cb54b9	2170
738309559564001300	3888504	2016-06-02T10:01:30Z	León	a87ad701b9cd8f8a	2171
738312586089861100	3891615	2016-06-02T10:13:32Z	Aznalcóllar	146f02518f1c1835	2172
738313761866559500	3892867	2016-06-02T10:18:12Z	Zizur Mayor	9ebe31bcbc7f7e72	2173
738316430790254600	3895803	2016-06-02T10:28:49Z	Madrid	ea520f3528c9b3e4	2174
738318953013989400	3898554	2016-06-02T10:38:50Z	Barquisimeto	012b6b2c110f0c21	2175
738319422415343600	3899080	2016-06-02T10:40:42Z	Oleiros	f5e7c2a3edb0c324	2176
738319518821457900	3899201	2016-06-02T10:41:05Z	Montevideo	01a9dbb9232f0fac	2177
738321099130306600	3901010	2016-06-02T10:47:22Z	A Coruña	d16c1b8ae1635978	2178
738323230600089600	3903472	2016-06-02T10:55:50Z	Madrid	ea520f3528c9b3e4	2179
738323285843271700	3903538	2016-06-02T10:56:03Z	Madrid	ea520f3528c9b3e4	2180
738323395524321300	3903654	2016-06-02T10:56:29Z	Guisando	dae0a9e79b34d67d	2181
738323803797868500	3904121	2016-06-02T10:58:06Z	Valladolid	2afe3164f39d1b83	2182
738323834969960400	3904150	2016-06-02T10:58:14Z	La Pampa	0ab9fd6675769ba4	2183
738323957431083e3	3904285	2016-06-02T10:58:43Z	Montevideo	01a9dbb9232f0fac	2184
738325734331174900	3906560	2016-06-02T11:05:47Z	Alicante	2e858e47881ddc48	2185
738325938656665600	3906807	2016-06-02T11:06:35Z	Zaragoza	3afc29d1fe76301f	2186
738326691731374100	3907739	2016-06-02T11:09:35Z	Venezuela	043383f8b2b79918	2187
738326763126808600	3907823	2016-06-02T11:09:52Z	Santurtzi	9b893d63185dc04b	2188
738328012299571200	3909505	2016-06-02T11:14:50Z	Venezuela	043383f8b2b79918	2189
738328124044218400	3909671	2016-06-02T11:15:16Z	Mollet del Vallès	c6b7997762da90a9	2190
738328174929514500	3909736	2016-06-02T11:15:29Z	A Coruña	d16c1b8ae1635978	2191
738331674564513800	3914711	2016-06-02T11:29:23Z	Salta	0085b01d4f65f576	2192
738333706448973800	3917532	2016-06-02T11:37:27Z	Rosario	0079bbc151fa56d2	2193
738334176013897700	3918255	2016-06-02T11:39:19Z	San Cristóbal de la Laguna	9ac2d94a34969ac5	2194
738334275666337800	3918389	2016-06-02T11:39:43Z	Burgos	aab98cb60835e83e	2195
738334300219772900	3918425	2016-06-02T11:39:49Z	Madrid	206c436ce43a43a3	2196
738335180545478700	3919782	2016-06-02T11:43:19Z	Barcelona	f3e29c4c744f3625	2197
740515509876207600	3920032	2016-06-08T12:07:10Z	Madrid	206c436ce43a43a3	2198
740515556227436500	3920110	2016-06-08T12:07:21Z	Granada	387b00909c2e7031	2199
74051761404527e4	3923796	2016-06-08T12:15:31Z	Córdoba	00f84d414936f28e	2200
740517700426960900	3923925	2016-06-08T12:15:52Z	Madrid	206c436ce43a43a3	2201
740518082813284400	3924610	2016-06-08T12:17:23Z	Málaga	507a015cba6ef518	2202
740524003639627800	3936144	2016-06-08T12:40:55Z	Málaga	507a015cba6ef518	2203
740524232954773500	3936586	2016-06-08T12:41:50Z	Zaragoza	3afc29d1fe76301f	2204
740526927971258400	3942565	2016-06-08T12:52:32Z	Corrientes	6591282d67e31598	2205
740527612863217700	3944039	2016-06-08T12:55:15Z	Guadalupe	00cf45c43ad950fd	2206
740528226653507600	3945340	2016-06-08T12:57:42Z	Centro	a0536fb1dd01b8d5	2207
740528322300497900	3945544	2016-06-08T12:58:05Z	Málaga	507a015cba6ef518	2208
740529555237179400	3948353	2016-06-08T13:02:58Z	Las Condes	00c4b64e7affea25	2209
740530505871986700	3950365	2016-06-08T13:06:45Z	Las Palmas de Gran Canaria	00ab08eef1b62e92	2210
740532166157799400	3954141	2016-06-08T13:13:21Z	Bogotá, D.C.	0161be1b3f98d6c3	2211
740533734798204900	3957822	2016-06-08T13:19:35Z	Central	016ea1445db12efb	2212
740534859479679e3	3960423	2016-06-08T13:24:03Z	Humacao	010e977336e5aae9	2213
740535181648527400	3961148	2016-06-08T13:25:20Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	2214
740535875969396700	3962808	2016-06-08T13:28:05Z	Uruguay	d0f5be1262dee9aa	2215
740536373053149200	3963966	2016-06-08T13:30:04Z	Corrientes	00a961d91f76dde8	2216
740536580687966200	3964448	2016-06-08T13:30:53Z	Uruguay	d0f5be1262dee9aa	2217
740537528336453600	3966594	2016-06-08T13:34:39Z	La Plata	0177894212b08f73	2218
740538579143827500	3969097	2016-06-08T13:38:50Z	Viveiro	f190fb8de9b707a4	2219
740540343951691800	3973377	2016-06-08T13:45:51Z	Resistencia	00dde8db67eebcf8	2220
740543691207639e3	3981477	2016-06-08T13:59:09Z	Dos Hermanas	ffb7261abbaa67ed	2221
740543915170910200	3982011	2016-06-08T14:00:02Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	2222
740544516021715e3	3983451	2016-06-08T14:02:25Z	Madrid	206c436ce43a43a3	2223
740545589268643800	3986056	2016-06-08T14:06:41Z	Marbella	db3ae73fb88e93d8	2224
740545605253140500	3986099	2016-06-08T14:06:45Z	Medellín	00698bbe577bad5b	2225
740545862674321400	3986745	2016-06-08T14:07:46Z	Salamanca	37e754d0754260ac	2226
740548370956177400	3993070	2016-06-08T14:17:45Z	Barranquilla	0105a80417c159b4	2227
740550114477899800	3997550	2016-06-08T14:24:40Z	Boca del Río	63b42cf9e0b05dad	2228
740553612179451900	4006476	2016-06-08T14:38:34Z	Neiva	002129bd2622e876	2229
740553912860741600	4007198	2016-06-08T14:39:46Z	San Cristóbal	01a73d6169f504ac	2230
740555061030465500	4010130	2016-06-08T14:44:20Z	Colonia	01c2a15275495456	2231
740555144891404300	4010357	2016-06-08T14:44:40Z	Buenos Aires	4afa2757051c5192	2232
740555172942905300	4010415	2016-06-08T14:44:46Z	Floridablanca	00cc64bf0c951160	2233
740555799056031700	4012022	2016-06-08T14:47:16Z	Valladolid	2afe3164f39d1b83	2234
740556235267706900	4013263	2016-06-08T14:49:00Z	Cartago	00cbad4318310a30	2235
740556287746969600	4013405	2016-06-08T14:49:12Z	Zamora	90f0f1755d340c53	2236
740556319258738700	4013505	2016-06-08T14:49:20Z	Madrid	206c436ce43a43a3	2237
740556457129709600	4013836	2016-06-08T14:49:52Z	Madrid	206c436ce43a43a3	2238
740556527543681e3	4014028	2016-06-08T14:50:09Z	Barcelona	1a27537478dd8e38	2239
740557551910162400	4016722	2016-06-08T14:54:13Z	Ecuador	4e43cac8250a8b20	2240
740557679458943e3	4017090	2016-06-08T14:54:44Z	Santa Lucía de Tirajana	4ef6d3f54fc946f0	2241
740557833897287700	4017495	2016-06-08T14:55:21Z	Morón	014a38a754ca1dbc	2242
740558675119644700	4019869	2016-06-08T14:58:41Z	Merlo	0134e9670afa8f32	2243
740833165204410400	4023701	2016-06-09T09:09:25Z	Málaga	507a015cba6ef518	2244
740834985146519600	4024851	2016-06-09T09:16:39Z	Moraleja	6a543904ec3582c1	2245
740836983937900500	4026178	2016-06-09T09:24:35Z	Vicente López	00577114384dea2b	2246
740837705257525200	4026676	2016-06-09T09:27:27Z	Santurtzi	9b893d63185dc04b	2247
740839933456322600	4028253	2016-06-09T09:36:18Z	Zaragoza	3afc29d1fe76301f	2248
740840628544786400	4028732	2016-06-09T09:39:04Z	Castilla	003420db044a7f8c	2249
740841655469772800	4029532	2016-06-09T09:43:09Z	Ames	7014f1158570b142	2250
740844529885032400	4031970	2016-06-09T09:54:34Z	Gijón	731c9d11275a5436	2251
740847076582514700	4034362	2016-06-09T10:04:41Z	Bogotá, D.C.	0161be1b3f98d6c3	2252
740848403689656300	4035731	2016-06-09T10:09:58Z	Granadero Baigorria	01c148b7421c9ca1	2253
740848417941950500	4035745	2016-06-09T10:10:01Z	Chivilcoy	017665d41c54b2c8	2254
740848896977559600	4036262	2016-06-09T10:11:56Z	Venado Tuerto	00ba91045bd853c2	2255
740854603131027500	4042590	2016-06-09T10:34:36Z	Martos	c4f7e883b1dafe5e	2256
740855437277470700	4043503	2016-06-09T10:37:55Z	Misiones	33c4b9983fe31b5d	2257
740857680387006500	4046279	2016-06-09T10:46:50Z	Villanueva de la Serena	c9255531d92de6f5	2258
740857683872514e3	4046284	2016-06-09T10:46:50Z	Trelew	00aecc853a5cea98	2259
740858159628181500	4046870	2016-06-09T10:48:44Z	Chacao	015cbec154ca1c9c	2260
740858670175637500	4047550	2016-06-09T10:50:46Z	Las Palmas de Gran Canaria	00ab08eef1b62e92	2261
740863520418455600	4054121	2016-06-09T11:10:02Z	Silla	bd5cf7c212d0abfe	2262
740865026051952600	4056259	2016-06-09T11:16:01Z	Madrid	ea520f3528c9b3e4	2263
740867178514292700	4059456	2016-06-09T11:24:34Z	Madrid	206c436ce43a43a3	2264
740867323100311600	4059658	2016-06-09T11:25:09Z	Neiva	002129bd2622e876	2265
740867597986627600	4060099	2016-06-09T11:26:14Z	La Grita	00e19e9a4e1d68db	2266
740869076822724600	4062606	2016-06-09T11:32:07Z	Cogua	008db04b585e0046	2267
740871309798871e3	4066119	2016-06-09T11:40:59Z	Valencia	071a52d3a927a1b8	2268
740872323524366300	4067747	2016-06-09T11:45:01Z	Mendoza	30e5bcffda059c80	2269
740872751595040800	4068458	2016-06-09T11:46:43Z	Valencia	071a52d3a927a1b8	2270
740874466067140600	4071305	2016-06-09T11:53:32Z	Santander	590e9f3315ea23a7	2271
740877192788377600	4076074	2016-06-09T12:04:22Z	Resistencia	00dde8db67eebcf8	2272
740877664366518300	4076941	2016-06-09T12:06:14Z	Madrid	ea520f3528c9b3e4	2273
740559752233689100	4080263	2016-06-08T15:02:58Z	Mérida	6d564e12cf533f7a	2274
740560805909934100	4083250	2016-06-08T15:07:09Z	Valencia	071a52d3a927a1b8	2275
740561681995190300	4085683	2016-06-08T15:10:38Z	Bogotá, D.C.	0161be1b3f98d6c3	2276
740562672417132500	4088349	2016-06-08T15:14:34Z	Torredonjimeno	fe2d892bef6f64f7	2277
740564501704134700	4093296	2016-06-08T15:21:50Z	Bogotá, D.C.	0161be1b3f98d6c3	2278
740566952641339400	4100168	2016-06-08T15:31:35Z	Guayanilla	0065f2d217b6ba94	2279
740568397558222800	4104142	2016-06-08T15:37:19Z	Bogotá, D.C.	0161be1b3f98d6c3	2280
740569341670903800	4106852	2016-06-08T15:41:04Z	Rosario del Talá	0145137e2190e5d7	2281
740570120968372200	4109134	2016-06-08T15:44:10Z	San Vicente del Raspeig	8e274d5e01e4536c	2282
740570185640316900	4109344	2016-06-08T15:44:26Z	La Rioja	21c5dc2e9bf656f9	2283
740571130298290200	4111975	2016-06-08T15:48:11Z	Madrid	ea520f3528c9b3e4	2284
740571493915107300	4113058	2016-06-08T15:49:37Z	San Fernando de Henares	1ee0fdf76b83bda6	2285
74057233117363e4	4115441	2016-06-08T15:52:57Z	Posadas	01ef53325401a80c	2286
740572840810926100	4116897	2016-06-08T15:54:59Z	Santa Fe	0a738ff13a08a7dd	2287
740572874847727600	4116989	2016-06-08T15:55:07Z	Zaragoza	3afc29d1fe76301f	2288
740573121925795800	4117661	2016-06-08T15:56:06Z	Granada	387b00909c2e7031	2289
740574692059295700	4122213	2016-06-08T16:02:20Z	Alcalá de Guadaíra	b08303575ff1d1c7	2290
740577494550597600	4130210	2016-06-08T16:13:28Z	Medellín	00698bbe577bad5b	2291
740578546784014300	4133391	2016-06-08T16:17:39Z	Madrid	206c436ce43a43a3	2292
740578780700414e3	4134088	2016-06-08T16:18:35Z	Córdoba	4ecb58704564d392	2293
740579488304627700	4136200	2016-06-08T16:21:23Z	Guayaquil	009924a469d7ace1	2294
740579489919438800	4136205	2016-06-08T16:21:24Z	Don Benito	453dc4ef63a242d2	2295
740579979369566200	4137591	2016-06-08T16:23:21Z	Móstoles	d84973286cfd241b	2296
740580408929177600	4138775	2016-06-08T16:25:03Z	Paysandú	01ddedcb5fddc691	2297
740580665863864300	4139537	2016-06-08T16:26:04Z	Granada	387b00909c2e7031	2298
740581341482393600	4141603	2016-06-08T16:28:45Z	Cartaya	0b67e2924b5aa1ef	2299
740581742805954600	4142807	2016-06-08T16:30:21Z	San Nicolás de los Arroyos	0140d85c76fae062	2300
740582395099926500	4144696	2016-06-08T16:32:57Z	Rosario	0079bbc151fa56d2	2301
740583097721315300	4146813	2016-06-08T16:35:44Z	Montevideo	01a9dbb9232f0fac	2302
740583244094144500	4147256	2016-06-08T16:36:19Z	Villa Soldati	00758a48394df3ce	2303
740584168623624200	4149994	2016-06-08T16:39:59Z	Gandia	8cd6d2d1e9094225	2304
740584854505545700	4152076	2016-06-08T16:42:43Z	Lanús Oeste	017115ee2013f809	2305
740584898138910700	4152193	2016-06-08T16:42:53Z	Buenos Aires	4afa2757051c5192	2306
740588129623625700	4161529	2016-06-08T16:55:44Z	Cáceres	31f494a9d78689b0	2307
740588655757164500	4163011	2016-06-08T16:57:49Z	Cali	0169b9217c9dbcd0	2308
740588718189346800	4163225	2016-06-08T16:58:04Z	Mislata	de0394449cd64440	2309
740589006535176200	4164072	2016-06-08T16:59:13Z	Bogotá, D.C.	0161be1b3f98d6c3	2310
740589277822783500	4164905	2016-06-08T17:00:17Z	Bogotá, D.C.	0161be1b3f98d6c3	2311
740589682770186200	4166102	2016-06-08T17:01:54Z	Buenos Aires	4afa2757051c5192	2312
740589704559644700	4166166	2016-06-08T17:01:59Z	Barranquilla	0105a80417c159b4	2313
740589741851217900	4166293	2016-06-08T17:02:08Z	Buenos Aires	4afa2757051c5192	2314
740590617709948900	4168848	2016-06-08T17:05:37Z	Cartagena	010fd77520d2d48a	2315
740590968399888400	4169864	2016-06-08T17:07:01Z	Itagui	01670a614d3244d4	2316
740591378007130100	4171109	2016-06-08T17:08:38Z	Cárdenas	fe0976e251238e56	2317
740591406637580300	4171192	2016-06-08T17:08:45Z	Logroño	342f9faf7392d4ce	2318
740591431945969700	4171271	2016-06-08T17:08:51Z	Venezuela	043383f8b2b79918	2319
740592040082329600	4173104	2016-06-08T17:11:16Z	Almería	e342de30841352bf	2320
740592612156047400	4174803	2016-06-08T17:13:32Z	Vigo	0df6ac4d361d4e0e	2321
740592824924639200	4175469	2016-06-08T17:14:23Z	Avilés	fbd9222706a6ca58	2322
740592899125960700	4175691	2016-06-08T17:14:41Z	Gustavo A. Madero	6f1840cee437e17a	2323
740593105880113200	4176308	2016-06-08T17:15:30Z	Bogotá, D.C.	0161be1b3f98d6c3	2324
740593212604190700	4176585	2016-06-08T17:15:56Z	Montevideo	01a9dbb9232f0fac	2325
740593439604125700	4177264	2016-06-08T17:16:50Z	Valledupar	012d9a8d4001c284	2326
740593557480824800	4177592	2016-06-08T17:17:18Z	Posadas	01ef53325401a80c	2327
740593699386740700	4178008	2016-06-08T17:17:52Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	2328
740593772594094100	4178219	2016-06-08T17:18:09Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	2329
740594321183920100	4179825	2016-06-08T17:20:20Z	Huétor Vega	0bfd0d32583a313f	2330
740595040733405200	4181915	2016-06-08T17:23:11Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	2331
740596188836036600	4185196	2016-06-08T17:27:45Z	San Pedro	0094bb312695c18f	2332
740596879466102800	4187167	2016-06-08T17:30:30Z	Riohacha	0170d9df339a9451	2333
740597510176165900	4188985	2016-06-08T17:33:00Z	Alcalá de Guadaíra	b08303575ff1d1c7	2334
740597900917506e3	4190088	2016-06-08T17:34:33Z	Pueblo	87df53f8c125553c	2335
740598303398711300	4191254	2016-06-08T17:36:09Z	Barranquilla	0105a80417c159b4	2336
740598520453992400	4191865	2016-06-08T17:37:01Z	Paysandú	01ddedcb5fddc691	2337
740599226929950700	4193881	2016-06-08T17:39:50Z	Riohacha	0170d9df339a9451	2338
74059999287697e4	4196071	2016-06-08T17:42:52Z	Sabadell	715325aceccc7851	2339
740602350658818e3	4202959	2016-06-08T17:52:14Z	Popayán	005b9f350cad74f6	2340
740603519166754800	4206376	2016-06-08T17:56:53Z	Marbella	db3ae73fb88e93d8	2341
740604071669858300	4207870	2016-06-08T17:59:05Z	Illescas	cb8a127ab435e522	2342
740604146542317600	4208075	2016-06-08T17:59:22Z	Marbella	db3ae73fb88e93d8	2343
740604602417074200	4209390	2016-06-08T18:01:11Z	Laviana	3d0f943528a6d217	2344
740605026800914400	4210597	2016-06-08T18:02:52Z	Guadalajara	7b54c3a7a77cd125	2345
740605720815620100	4212479	2016-06-08T18:05:38Z	Rosario	0079bbc151fa56d2	2346
740605943214379e3	4213053	2016-06-08T18:06:31Z	Boecillo	5afcae22311a435a	2347
740606132406911e3	4213572	2016-06-08T18:07:16Z	Zaragoza	3afc29d1fe76301f	2348
740606812890665e3	4215474	2016-06-08T18:09:58Z	San Pedro Garza García	305867481351611b	2349
740608268612042800	4219430	2016-06-08T18:15:45Z	Sevilla	8c86b8b4cb716103	2350
740608339248316400	4219597	2016-06-08T18:16:02Z	Girona	5ad003e559cee757	2351
740608819030589400	4220826	2016-06-08T18:17:56Z	Pamplona	08eb5d76dc74e0e9	2352
7.4060940143906406e+17	4222422	2016-06-08T18:20:15Z	Viladecans	d9c0c694c1a86c2a	2353
740609995239227400	4224014	2016-06-08T18:22:37Z	Maracaibo	01be351754bcbe13	2354
740613671345397800	4233839	2016-06-08T18:37:13Z	Constantina	6b87609c00465952	2355
740613708632596500	4233940	2016-06-08T18:37:22Z	San Juan	547fe91108bd744c	2356
740614425061789700	4235841	2016-06-08T18:40:13Z	Uruguay	d0f5be1262dee9aa	2357
740616343054078e3	4241123	2016-06-08T18:47:50Z	Barrio San Felipe	016d4b3b59efbcfd	2358
740617517262049300	4244235	2016-06-08T18:52:30Z	Rivas-Vaciamadrid	da488f9634588a45	2359
740618270882009100	4246322	2016-06-08T18:55:30Z	Badajoz	74726fb3c92d7037	2360
740618674919374800	4247423	2016-06-08T18:57:06Z	Moralzarzal	2db56c7b2b87a1dd	2361
740618974539485200	4248281	2016-06-08T18:58:18Z	Barranquilla	0105a80417c159b4	2362
740620456835833900	4252228	2016-06-08T19:04:11Z	Barcelona	1a27537478dd8e38	2363
740620721043443700	4252925	2016-06-08T19:05:14Z	Bogotá, D.C.	0161be1b3f98d6c3	2364
740620735333404700	4252976	2016-06-08T19:05:18Z	Madrid	206c436ce43a43a3	2365
740621542225285100	4255227	2016-06-08T19:08:30Z	Reus	31d6ba09e3108530	2366
740621837151940600	4256007	2016-06-08T19:09:40Z	Sabana Abajo	4d6cc5b62f861da2	2367
740623039843455e3	4259138	2016-06-08T19:14:27Z	Navaluenga	4f37dfc7205561e9	2368
740623184660205600	4259547	2016-06-08T19:15:01Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	2369
740623277756973e3	4259783	2016-06-08T19:15:24Z	Madrid	206c436ce43a43a3	2370
740623933590900700	4261576	2016-06-08T19:18:00Z	Peru	2dfa9ecb0179a4e4	2371
740623999210823700	4261777	2016-06-08T19:18:16Z	Maldonado	01d487de3c4e0807	2372
740625277441740800	4265318	2016-06-08T19:23:20Z	Madrid	206c436ce43a43a3	2373
740625707236216800	4266567	2016-06-08T19:25:03Z	Caricuao	0190477a36e5f54d	2374
740625805898846200	4266891	2016-06-08T19:25:26Z	José María Ezeiza	01fba2a14bc1aaea	2375
740626941254983700	4270052	2016-06-08T19:29:57Z	Rosario	0079bbc151fa56d2	2376
740629638448185300	4277578	2016-06-08T19:40:40Z	Toa Alta	002058875a25a349	2377
740630108478840800	4278865	2016-06-08T19:42:32Z	Teruel	8643a1a7f69988fb	2378
740630322300223500	4279522	2016-06-08T19:43:23Z	Madrid	206c436ce43a43a3	2379
740630844243644400	4281037	2016-06-08T19:45:28Z	Sanxenxo	51e8aa9c79b79e0e	2380
740630889374322700	4281181	2016-06-08T19:45:38Z	San Pedro del Pinatar	ffd9ed4c68187a8d	2381
740631200356794400	4282075	2016-06-08T19:46:53Z	Marga-Marga	00ae6c637075843b	2382
740632318189162500	4285242	2016-06-08T19:51:19Z	Barrancabermeja	00a3d3b661417a32	2383
740632717214285800	4286374	2016-06-08T19:52:54Z	Madrid	206c436ce43a43a3	2384
740633178654842900	4287679	2016-06-08T19:54:44Z	Ate	0169e8f30556416d	2385
740633723683635200	4289206	2016-06-08T19:56:54Z	Madrid	ea520f3528c9b3e4	2386
