idtweets	id	fecha	place_name	place	id_lafamilia
742832848101617700	5321434	2016-06-14T21:35:26Z	Córdoba	4ecb58704564d392	1335
742836268208361500	5332847	2016-06-14T21:49:02Z	Guayaquil	009924a469d7ace1	1336
742839580211204100	5344221	2016-06-14T22:02:11Z	Bogotá, D.C.	0161be1b3f98d6c3	1337
742841347934130200	5350185	2016-06-14T22:09:13Z	Buenos Aires City Region	1ed82be977be0cfa	1338
742842186140549100	5352991	2016-06-14T22:12:33Z	Tijuana	2400156d6de057e3	1339
742844303173636100	5360286	2016-06-14T22:20:57Z	Madrid	206c436ce43a43a3	1340
742844423516524500	5360711	2016-06-14T22:21:26Z	Arroyo	0046a7590cd06d60	1341
742845554632331300	5364380	2016-06-14T22:25:56Z	Madrid	206c436ce43a43a3	1342
742846181697523700	5366583	2016-06-14T22:28:25Z	Belén de Escobar	003360dc7574e183	1343
742846986920067100	5369559	2016-06-14T22:31:37Z	Antofagasta	002442586af0948e	1344
742847454060683300	5371242	2016-06-14T22:33:29Z	Gigante	00c19e9f569717ce	1345
742851626407497700	5385699	2016-06-14T22:50:03Z	Nuestra Señora del Rosario de Baruta	008eb02a542ac3d4	1346
742852084245102600	5387319	2016-06-14T22:51:53Z	Argentina	4d3b316fe2e52b29	1347
742852677235802100	5389319	2016-06-14T22:54:14Z	San Miguel	0101525d656f78f9	1348
742852697418829800	5389388	2016-06-14T22:54:19Z	Avellaneda	0108c69f708ae783	1349
742854393268162600	5395351	2016-06-14T23:01:03Z	Berazategui	0032baff35718ca4	1350
742858413823135700	5409568	2016-06-14T23:17:02Z	El Salvador	43bf7210cd175772	1351
742859465045770200	5413407	2016-06-14T23:21:12Z	El Salvador	43bf7210cd175772	1352
742860088541581300	5415660	2016-06-14T23:23:41Z	Viña del Mar	008be613029d4ca5	1353
742860130434310100	5415795	2016-06-14T23:23:51Z	Entre Ríos	5a31f78df98634d6	1354
742861190783717400	5419535	2016-06-14T23:28:04Z	El Salvador	43bf7210cd175772	1355
742862221018071e3	5423067	2016-06-14T23:32:09Z	Las Heras	007e61de7742e73d	1356
742862959815299100	5425614	2016-06-14T23:35:06Z	Bucaramanga	015ebf2571d0d8ce	1357
742863770775617500	5428418	2016-06-14T23:38:19Z	Rosario	0079bbc151fa56d2	1358
742864188649836500	5429902	2016-06-14T23:39:58Z	Pachuca de Soto	8747ffc9cc7e7a12	1359
742864649125802e3	5431566	2016-06-14T23:41:48Z	El Salvador	43bf7210cd175772	1360
742865023706517500	5432854	2016-06-14T23:43:18Z	El Salvador	43bf7210cd175772	1361
742865858322673700	5435850	2016-06-14T23:46:37Z	El Salvador	43bf7210cd175772	1362
742866336863391700	5437623	2016-06-14T23:48:31Z	El Salvador	43bf7210cd175772	1363
742867111672983600	5440460	2016-06-14T23:51:35Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1364
742869161974599700	5447853	2016-06-14T23:59:44Z	Rosario	0079bbc151fa56d2	1365
742869751974797300	5450193	2016-06-15T00:02:05Z	San Miguel	018247693a6733dc	1366
742870980247310300	5454914	2016-06-15T00:06:58Z	Morón	014a38a754ca1dbc	1367
742871080461705200	5455317	2016-06-15T00:07:22Z	Carmen	c180018bfd4c2953	1368
742872246922940400	5459745	2016-06-15T00:12:00Z	Sevilla	8c86b8b4cb716103	1369
742873937302978600	5468009	2016-06-15T00:18:43Z	Buenos Aires	4afa2757051c5192	1370
742875226564763600	5473793	2016-06-15T00:23:50Z	Nicaragua	d2a0bb4acbd6b824	1371
742875519008530400	5475091	2016-06-15T00:25:00Z	San Isidro	0086c37e4416111e	1372
742876163396239400	5477722	2016-06-15T00:27:33Z	Guayaquil	009924a469d7ace1	1373
742878024866144300	5485220	2016-06-15T00:34:57Z	Bogotá, D.C.	0161be1b3f98d6c3	1374
742878645774078e3	5487686	2016-06-15T00:37:25Z	Villa Soldati	00758a48394df3ce	1375
742879418297782300	5490753	2016-06-15T00:40:30Z	Bogotá, D.C.	0161be1b3f98d6c3	1376
742880113201709e3	5493407	2016-06-15T00:43:15Z	Florencia	006adbbd091ec2cb	1377
742880982819319800	5496874	2016-06-15T00:46:43Z	Barranquilla	0105a80417c159b4	1378
742881060703350800	5497186	2016-06-15T00:47:01Z	Quilmes	004fe39f34e6452f	1379
742883877866213400	5509426	2016-06-15T00:58:13Z	San Juan del Río	71872bada6ab8f72	1380
742884524934242300	5512052	2016-06-15T01:00:47Z	Constitución	008e978e71000f72	1381
742885181468643300	5514635	2016-06-15T01:03:24Z	Quilmes	004fe39f34e6452f	1382
742885864871710700	5517566	2016-06-15T01:06:06Z	Viña del Mar	008be613029d4ca5	1383
742888754612953100	5530369	2016-06-15T01:17:35Z	Pilar	0005a92a6b72edeb	1384
742890917980471300	5539770	2016-06-15T01:26:11Z	Peru	2dfa9ecb0179a4e4	1385
742891234167906300	5541112	2016-06-15T01:27:27Z	anto Domingo de Guzmán	01fcc4a23f17e1ed	1386
742892495479156700	5546443	2016-06-15T01:32:27Z	Mollet del Vallès	c6b7997762da90a9	1387
742893343336759300	5550063	2016-06-15T01:35:49Z	Guaymallén	0191c3b40ed74666	1388
742893871806480400	5552323	2016-06-15T01:37:55Z	Barrancabermeja	00a3d3b661417a32	1389
742894700747624400	5556491	2016-06-15T01:41:13Z	Santa Olaya	58056f2a1d5a765d	1390
742895765115293700	5561552	2016-06-15T01:45:27Z	Buenos Aires	4afa2757051c5192	1391
742895886229987300	5562137	2016-06-15T01:45:56Z	Soriano	0077cc1035dbc780	1392
742895993436409900	5562652	2016-06-15T01:46:21Z	Las Condes	00c4b64e7affea25	1393
742896181861310500	5563474	2016-06-15T01:47:06Z	Rosario	0079bbc151fa56d2	1394
742896427861434400	5564514	2016-06-15T01:48:05Z	Providencia	01d461fd3da860bd	1395
742896673161105400	5565622	2016-06-15T01:49:03Z	Canelones	009b71fa17159ccc	1396
742897542564827100	5569550	2016-06-15T01:52:31Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1397
742898698078801900	5575389	2016-06-15T01:57:06Z	Pisco	01c5e8ae0855cee4	1398
742899368034979800	5578765	2016-06-15T01:59:46Z	Vicente López	00577114384dea2b	1399
742899602484002800	5580039	2016-06-15T02:00:42Z	Central	016ea1445db12efb	1400
742903361553506300	5598149	2016-06-15T02:15:38Z	Río Cuarto	01bd23a802fb1e24	1401
742903880695042e3	5601066	2016-06-15T02:17:42Z	Uruguay	d0f5be1262dee9aa	1402
742904207729102800	5602842	2016-06-15T02:19:00Z	Buenos Aires	4afa2757051c5192	1403
742905059755851800	5607242	2016-06-15T02:22:23Z	Rancagua	00b596506d9933be	1404
742906713242800100	5614494	2016-06-15T02:28:57Z	Presidente Hayes	01e734c159d622e8	1405
742907607539552300	5618333	2016-06-15T02:32:30Z	anto Domingo de Guzmán	01fcc4a23f17e1ed	1406
742907799126999e3	5619320	2016-06-15T02:33:16Z	Canóvanas	97827a562cd1e377	1407
74290828210543e4	5622261	2016-06-15T02:35:11Z	Jose Luis Bustamante y Rivero	012ef9d445054279	1408
742909711348072400	5631780	2016-06-15T02:40:52Z	Bragado	0143b5243dac886b	1409
742909844529680400	5632377	2016-06-15T02:41:24Z	Tijuana	2400156d6de057e3	1410
742910480650362900	5635268	2016-06-15T02:43:55Z	Azcapotzalco	6bb01c5f4cf295dc	1411
742910889620320300	5637081	2016-06-15T02:45:33Z	San Juan	5ceabda654fd1ee2	1412
742911804339281900	5640870	2016-06-15T02:49:11Z	Rosario	0079bbc151fa56d2	1413
742912546303184900	5643982	2016-06-15T02:52:08Z	Lima	006099b7317c8404	1414
742912828529639400	5645166	2016-06-15T02:53:15Z	Portuguesa	019e6a103559d590	1415
742914452861812700	5655038	2016-06-15T02:59:42Z	Chillán	010a74892213c898	1416
742922062071779300	5686731	2016-06-15T03:29:57Z	Bogotá, D.C.	0161be1b3f98d6c3	1417
742923273869135900	5690991	2016-06-15T03:34:45Z	Tandil	0126ed8d45927fa1	1418
742924873366941700	5696717	2016-06-15T03:41:07Z	Trujillo Alto	00b24de733946444	1419
742926523296976900	5702696	2016-06-15T03:47:40Z	Callao	0004c3fb58780d2a	1420
742926936251465700	5704039	2016-06-15T03:49:19Z	Guaymallén	0191c3b40ed74666	1421
742928036094476300	5707607	2016-06-15T03:53:41Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1422
742928349522239500	5708737	2016-06-15T03:54:56Z	Montevideo	01a9dbb9232f0fac	1423
742931210888876e3	5719827	2016-06-15T04:06:18Z	Mexico	1808e9ed9e667620	1424
742932564877430800	5724015	2016-06-15T04:11:41Z	La Magdalena Contreras	d3bf364c09703d00	1425
742935609807888400	5733730	2016-06-15T04:23:47Z	Villavicencio	011932b747a077bc	1426
742936070401187800	5735021	2016-06-15T04:25:36Z	Riohacha	0170d9df339a9451	1427
742936818199498800	5737010	2016-06-15T04:28:35Z	Merlo	0134e9670afa8f32	1428
7.4293882246024806e+17	5742057	2016-06-15T04:36:33Z	Roque Pérez	01d7467a733d8339	1429
742942481357082600	5750547	2016-06-15T04:51:05Z	California	00cefff3693ed8f6	1430
742943425717227500	5752543	2016-06-15T04:54:50Z	Puebla	0ac8a42f23e8f736	1431
742951304591466500	5767448	2016-06-15T05:26:09Z	Santa Fe	0a738ff13a08a7dd	1432
742956791194095600	5775671	2016-06-15T05:47:57Z	Barcelona	1a27537478dd8e38	1433
742962083839541200	5782089	2016-06-15T06:08:59Z	Curití	00c84cd5705511af	1434
742962877884174300	5783000	2016-06-15T06:12:08Z	Albacete	56933d34eb0f964a	1435
742964983080886300	5785258	2016-06-15T06:20:30Z	Albacete	56933d34eb0f964a	1436
742965794615726100	5786038	2016-06-15T06:23:43Z	Monterrey	b19e24ce42ccd6aa	1437
742983457962381300	5800547	2016-06-15T07:33:55Z	Aldaia	88ddc188e296013a	1438
745585467488407600	5804355	2016-06-22T11:53:22Z	Málaga	507a015cba6ef518	1439
745585487038005200	5804384	2016-06-22T11:53:27Z	Candelaria	003f97dd7a518791	1440
745587057876152300	5807073	2016-06-22T11:59:41Z	Bogotá, D.C.	0161be1b3f98d6c3	1441
745589972120506400	5812418	2016-06-22T12:11:16Z	Río Gallegos	005ef29d79d0b45a	1442
745591174098915300	5814689	2016-06-22T12:16:02Z	San Miguel de Tucumán	0021712c0bd7eec1	1443
745594093032607700	5820315	2016-06-22T12:27:38Z	Yeguada	ac7a829e105b391c	1444
745594736661110800	5821614	2016-06-22T12:30:12Z	Andorra	342421d67b2562fc	1445
745599208124710900	5830279	2016-06-22T12:47:58Z	Puerto Varas	0028bc6e26ddf8ff	1446
745599677517729800	5831223	2016-06-22T12:49:50Z	Central	016ea1445db12efb	1447
745601121335402500	5834159	2016-06-22T12:55:34Z	Bélmez de la Moraleda	89a59eb3ee82c9e6	1448
7.4560225275733606e+17	5836555	2016-06-22T13:00:04Z	La Cisterna	0188f27841b8920c	1449
745605612415787e3	5843836	2016-06-22T13:13:25Z	Baeza	24406664809e81eb	1450
745606075899084800	5844815	2016-06-22T13:15:15Z	San Carlos	00cc425c0e36a8d2	1451
745607334047662100	5847686	2016-06-22T13:20:15Z	Villa Alemana	0045ea916cada8bc	1452
745607459406913500	5847967	2016-06-22T13:20:45Z	Jerez de la Frontera	c52827ebd9bfe563	1453
745609087950413800	5851583	2016-06-22T13:27:13Z	González Catán	0138a2ed609c5a53	1454
745612452360912900	5859275	2016-06-22T13:40:36Z	El Salvador	43bf7210cd175772	1455
745614037384372200	5862960	2016-06-22T13:46:54Z	Miranda	01c93e351e3122fb	1456
745614253961293800	5863591	2016-06-22T13:47:45Z	Ocoyoacac	504ee1a7d3b8152b	1457
745614978904887300	5865225	2016-06-22T13:50:38Z	Miranda	01c93e351e3122fb	1458
745617433910730800	5871228	2016-06-22T14:00:23Z	Mérida	015e5397777769a2	1459
745621238488383500	5880527	2016-06-22T14:15:30Z	Central	016ea1445db12efb	1460
745622035355795500	5882488	2016-06-22T14:18:40Z	La Plata	0177894212b08f73	1461
745622266482954200	5883103	2016-06-22T14:19:35Z	Bogotá, D.C.	0161be1b3f98d6c3	1462
745624432694046700	5888742	2016-06-22T14:28:12Z	Miguel Hidalgo	3ad512d283f67a11	1463
745627342102487e3	5896057	2016-06-22T14:39:46Z	Medellín	00698bbe577bad5b	1464
745627463154307100	5896377	2016-06-22T14:40:14Z	Canelones	009b71fa17159ccc	1465
745871151117787100	5909056	2016-06-23T06:48:34Z	Badajoz	74726fb3c92d7037	1466
745873224907513900	5910869	2016-06-23T06:56:49Z	Carmen	c180018bfd4c2953	1467
745886708453998600	5921085	2016-06-23T07:50:23Z	Sot de Ferrer	e422574c7f144877	1468
745892334148128800	5924835	2016-06-23T08:12:45Z	Almería	e342de30841352bf	1469
745898672014114800	5928961	2016-06-23T08:37:56Z	Distrito Capital	0137799d4f960b21	1470
745910242236567600	5936857	2016-06-23T09:23:54Z	La Vall d'Uixó	ece9f6c90400b0cf	1471
745944083907100700	5953864	2016-06-23T11:38:23Z	Pamplona	08eb5d76dc74e0e9	1472
745630660077850600	5960413	2016-06-22T14:52:57Z	Panamá	9d8ae4b0fac2036a	1473
745633302258790400	5967369	2016-06-22T15:03:27Z	Jaén	eaa9968c2be92860	1474
745635001157431300	5971828	2016-06-22T15:10:12Z	Venezuela	043383f8b2b79918	1475
745638019890319400	5979806	2016-06-22T15:22:11Z	San Pedro del Pinatar	ffd9ed4c68187a8d	1476
745638143173472300	5980152	2016-06-22T15:22:41Z	Santiago	0010b4cb51ca93d8	1477
745641815504621600	5990010	2016-06-22T15:37:16Z	Santiago	0010b4cb51ca93d8	1478
745642774926528500	5992598	2016-06-22T15:41:05Z	Cuauhtémoc	bfc35dcc7e63252a	1479
745644007481557e3	5996048	2016-06-22T15:45:59Z	Cuautitlán Izcalli	b8923fc5a1c5e39b	1480
745644396729765900	5997133	2016-06-22T15:47:32Z	Valencia	071a52d3a927a1b8	1481
745644695263547400	5997916	2016-06-22T15:48:43Z	Leganés	4a48243dbd8e054f	1482
745644732697690100	5998014	2016-06-22T15:48:52Z	Mérida	01566b25bbe7a6d3	1483
745646102846791700	6001907	2016-06-22T15:54:19Z	Venezuela	043383f8b2b79918	1484
745647342070661100	6005524	2016-06-22T15:59:14Z	Bogotá, D.C.	0161be1b3f98d6c3	1485
745648616480473100	6009164	2016-06-22T16:04:18Z	Azcapotzalco	6bb01c5f4cf295dc	1486
745649750830125e3	6012161	2016-06-22T16:08:48Z	El Salvador	43bf7210cd175772	1487
745650258848395300	6013538	2016-06-22T16:10:49Z	Paracas	01251550744c339f	1488
745653287555305500	6021995	2016-06-22T16:22:51Z	Madrid	ea520f3528c9b3e4	1489
745653884803293200	6023690	2016-06-22T16:25:14Z	Tigre	01153d1b33e1641b	1490
745657049950756900	6032534	2016-06-22T16:37:49Z	Santo Domingo Este	004ad1e2734fc1e3	1491
745658049348640800	6035313	2016-06-22T16:41:47Z	Santo Domingo Este	004ad1e2734fc1e3	1492
745658176800952300	6035686	2016-06-22T16:42:17Z	Paysandú	01ddedcb5fddc691	1493
745659446177763300	6039430	2016-06-22T16:47:20Z	Venezuela	043383f8b2b79918	1494
745659952556089300	6040853	2016-06-22T16:49:21Z	Venezuela	043383f8b2b79918	1495
745659993127555100	6040962	2016-06-22T16:49:30Z	Berazategui	0032baff35718ca4	1496
745660026065297400	6041037	2016-06-22T16:49:38Z	Guatemala	13d479b108707983	1497
745662954540961800	6049523	2016-06-22T17:01:16Z	Puebla	0ac8a42f23e8f736	1498
745664177235238900	6053062	2016-06-22T17:06:08Z	Madrid	206c436ce43a43a3	1499
745667163856351200	6062695	2016-06-22T17:18:00Z	Miguel Hidalgo	3ad512d283f67a11	1500
745667483495862300	6063744	2016-06-22T17:19:16Z	Bogotá, D.C.	0161be1b3f98d6c3	1501
74566781373875e4	6064911	2016-06-22T17:20:35Z	Puebla	0ac8a42f23e8f736	1502
745668332284747800	6066567	2016-06-22T17:22:38Z	Buenos Aires	4afa2757051c5192	1503
745668777082163200	6067896	2016-06-22T17:24:24Z	San Borja	0142981624862aa5	1504
745669681764241400	6070565	2016-06-22T17:28:00Z	Distrito Capital	0137799d4f960b21	1505
745672417654235100	6078017	2016-06-22T17:38:52Z	Peru	2dfa9ecb0179a4e4	1506
745675491252764700	6086504	2016-06-22T17:51:05Z	Bogotá, D.C.	0161be1b3f98d6c3	1507
745680403357376500	6100540	2016-06-22T18:10:36Z	Valencia	071a52d3a927a1b8	1508
745682033066807300	6104817	2016-06-22T18:17:05Z	General Roca	0016a28c5fdad928	1509
745683520454963200	6108675	2016-06-22T18:23:00Z	La Plata	0177894212b08f73	1510
745684119959412700	6110264	2016-06-22T18:25:22Z	Guaymas	72ef2dfe8e5c7b5d	1511
745684207784038400	6110495	2016-06-22T18:25:43Z	Salta	0085b01d4f65f576	1512
745685612112511e3	6114151	2016-06-22T18:31:18Z	Bogotá, D.C.	0161be1b3f98d6c3	1513
745689019888111600	6123109	2016-06-22T18:44:51Z	Calarca	003cdabe792cb10e	1514
745689168513241100	6123505	2016-06-22T18:45:26Z	Chile	47a3cf27863714de	1515
745690182167453700	6126171	2016-06-22T18:49:28Z	Vitacura	01e6f0de7086875b	1516
745692150638092300	6131452	2016-06-22T18:57:17Z	Ardales	d7595bd4e9689602	1517
745692646744666100	6132802	2016-06-22T18:59:15Z	Madrid	206c436ce43a43a3	1518
745694178638762e3	6136966	2016-06-22T19:05:21Z	Maipú	0113747966068613	1519
745694250554265600	6137152	2016-06-22T19:05:38Z	Alzira	56d55f1d9827a8f5	1520
745694692533112800	6138289	2016-06-22T19:07:23Z	Centro	a0536fb1dd01b8d5	1521
745696152155086800	6142188	2016-06-22T19:13:11Z	Candelaria	003f97dd7a518791	1522
745696796136071200	6143865	2016-06-22T19:15:45Z	Palencia	f0bc6569b8d489ec	1523
745697221438484500	6144993	2016-06-22T19:17:26Z	Zaragoza	3afc29d1fe76301f	1524
745697260328132600	6145097	2016-06-22T19:17:35Z	Alcorta	0143619c5de3775e	1525
745702313868746800	6158974	2016-06-22T19:37:40Z	Callao	0004c3fb58780d2a	1526
745702722394071e3	6160066	2016-06-22T19:39:18Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1527
745706119775957e3	6169345	2016-06-22T19:52:48Z	Huelva	935d946682cab2e1	1528
745708079010971600	6174578	2016-06-22T20:00:35Z	Trujillo	015c005b4efdc7ee	1529
745708722303926300	6176362	2016-06-22T20:03:08Z	Eivissa	b295da6bc9b98185	1530
745711376891510800	6183762	2016-06-22T20:13:41Z	Lorca	1dc9cc8f4c388661	1531
745711946947772400	6185380	2016-06-22T20:15:57Z	San Isidro	0086c37e4416111e	1532
745713004537389e3	6188605	2016-06-22T20:20:09Z	Salta	5482108831148f3c	1533
745714140728135700	6192243	2016-06-22T20:24:40Z	Itapua	0015065c5a4fa3c4	1534
745714538360746e3	6193423	2016-06-22T20:26:15Z	San Fernando	f68227769e30abbc	1535
745715266051440600	6195528	2016-06-22T20:29:08Z	Santa Catarina	e33d9ef50b51fa38	1536
745715433412649e3	6196002	2016-06-22T20:29:48Z	Fuenlabrada	c113c1a6a18446bb	1537
745717162480910300	6201085	2016-06-22T20:36:40Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1538
745718749215465500	6205986	2016-06-22T20:42:59Z	Santiago	0010b4cb51ca93d8	1539
745720730491420700	6212275	2016-06-22T20:50:51Z	Santa Rosa	01df29355ffa0d6b	1540
745721828300169200	6215758	2016-06-22T20:55:13Z	San Juan del Río	71872bada6ab8f72	1541
745725675760455700	6227481	2016-06-22T21:10:30Z	Buenos Aires	4afa2757051c5192	1542
745725852336463900	6228063	2016-06-22T21:11:12Z	Santander	590e9f3315ea23a7	1543
745726892003762200	6231382	2016-06-22T21:15:20Z	Estación Central	006b2a835a30b702	1544
745727820400328700	6234195	2016-06-22T21:19:01Z	Bilbao	cd43ea85d651af92	1545
74572805963921e4	6234935	2016-06-22T21:19:59Z	Villavicencio	011932b747a077bc	1546
745729713168056300	6240223	2016-06-22T21:26:33Z	Buenos Aires	4afa2757051c5192	1547
745729933637353500	6240937	2016-06-22T21:27:25Z	Tanamá	6b20b7881754b918	1548
745730495963668500	6242734	2016-06-22T21:29:39Z	Arica	0177fcb947770473	1549
745731537212149800	6246164	2016-06-22T21:33:48Z	Arica	0177fcb947770473	1550
745732602636566500	6249752	2016-06-22T21:38:02Z	Cárdenas	fe0976e251238e56	1551
745732939569373200	6250970	2016-06-22T21:39:22Z	Valencia	012af435641420c7	1552
745734737176764400	6256971	2016-06-22T21:46:31Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1553
745735231009849300	6258654	2016-06-22T21:48:28Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1554
745735309120307200	6258895	2016-06-22T21:48:47Z	Madrid	206c436ce43a43a3	1555
745737498689740800	6265999	2016-06-22T21:57:29Z	Encarnacion	01672bcb06c049f6	1556
745738099485978600	6268009	2016-06-22T21:59:52Z	Córdoba	4ecb58704564d392	1557
745739205687513100	6271821	2016-06-22T22:04:16Z	Palmira	0083e91b64f919f4	1558
745740884147306500	6277615	2016-06-22T22:10:56Z	San Fernando	f68227769e30abbc	1559
745741777546641400	6280839	2016-06-22T22:14:29Z	Misiones	33c4b9983fe31b5d	1560
745742588561526800	6283589	2016-06-22T22:17:42Z	l'Ampolla	ee774704dc47c7e2	1561
745743109217222700	6285392	2016-06-22T22:19:47Z	Quilmes	004fe39f34e6452f	1562
745745734847324200	6294656	2016-06-22T22:30:13Z	Cordillera	001a4e435087b92e	1563
745746947261276200	6299316	2016-06-22T22:35:02Z	Rivas-Vaciamadrid	da488f9634588a45	1564
745748012866080800	6303293	2016-06-22T22:39:16Z	Paine	01c941a5491a163b	1565
745748990453497900	6306781	2016-06-22T22:43:09Z	San Martín del Rey Aurelio	fa1e2e5bc7473315	1566
745749293936541700	6307919	2016-06-22T22:44:21Z	Uruguay	d0f5be1262dee9aa	1567
745751105108324400	6314341	2016-06-22T22:51:33Z	Madrid	206c436ce43a43a3	1568
745752275633774600	6318630	2016-06-22T22:56:12Z	Medellín	00698bbe577bad5b	1569
745756623755423700	6334454	2016-06-22T23:13:29Z	Wanchaq	0166fa3e45bf3362	1570
745757378621079600	6337139	2016-06-22T23:16:29Z	Entre Ríos	5a31f78df98634d6	1571
745757603817455600	6337914	2016-06-22T23:17:22Z	Lanús Oeste	017115ee2013f809	1572
745759969547419600	6346587	2016-06-22T23:26:46Z	Veracruz	6c67fe933a62a8ec	1573
745762066171109400	6354467	2016-06-22T23:35:06Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1574
745762266998505500	6355268	2016-06-22T23:35:54Z	Cusco	0108cb796c965852	1575
745765208048664600	6366395	2016-06-22T23:47:35Z	Melipilla	0160e5116fbd85d6	1576
745765368728260600	6366992	2016-06-22T23:48:14Z	Murcia	cbdb0e7018443220	1577
745766236995395600	6370294	2016-06-22T23:51:41Z	La Plata	0177894212b08f73	1578
745767518468472800	6375423	2016-06-22T23:56:46Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1579
745769240251215900	6382884	2016-06-23T00:03:37Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1580
745769789759586300	6385512	2016-06-23T00:05:48Z	Villa Alemana	0045ea916cada8bc	1581
745772806886015e3	6399997	2016-06-23T00:17:47Z	Hurlingham	00e934ca5bc48cb6	1582
745772927208005600	6400597	2016-06-23T00:18:16Z	Ñuñoa	019f2f4e187ace41	1583
745773976467705900	6408264	2016-06-23T00:22:26Z	Lomas de Zamora	000ceddc32916a4c	1584
745774319494664200	6410240	2016-06-23T00:23:48Z	Campo De Carabobo	01bf2a683a2fae6e	1585
745778573181653e3	6431187	2016-06-23T00:40:42Z	Madrid	206c436ce43a43a3	1586
745779106915049500	6433717	2016-06-23T00:42:49Z	Maracay	0198c6f108778b40	1587
745780909081780200	6441903	2016-06-23T00:49:59Z	Antofagasta	002442586af0948e	1588
745781104314097700	6442733	2016-06-23T00:50:45Z	Uruguay	d0f5be1262dee9aa	1589
745781112757157900	6442771	2016-06-23T00:50:47Z	Antofagasta	002442586af0948e	1590
74578118239522e4	6443065	2016-06-23T00:51:04Z	Córdoba	0b79f7e718cb54b9	1591
745784989816610800	6462106	2016-06-23T01:06:12Z	Neuquén	00da7cec74df27ff	1592
745785275557679100	6463502	2016-06-23T01:07:20Z	Hermosillo	0fb3c76f0e3df6d1	1593
745786204210208800	6467780	2016-06-23T01:11:01Z	San Esteban	01031b4e3a59a21a	1594
745788620015992800	6479343	2016-06-23T01:20:37Z	Martín González	861b15e092d092ac	1595
745791687784603600	6493531	2016-06-23T01:32:49Z	Bogotá, D.C.	0161be1b3f98d6c3	1596
745795043928117200	6508903	2016-06-23T01:46:09Z	Paraná	01d13f2529da75c4	1597
745796270355185700	6514924	2016-06-23T01:51:01Z	Tlalpan	2a376531dff3d76a	1598
745805508792172500	6521942	2016-06-23T02:27:44Z	Osorno	0079147013a9cd4f	1599
745807725813186600	6532058	2016-06-23T02:36:32Z	Valdivia	00e76fbf0a273ce5	1600
745808884980383700	6537180	2016-06-23T02:41:09Z	Rosario	0079bbc151fa56d2	1601
745809981706895400	6542051	2016-06-23T02:45:30Z	Paraíso	ea6d3d45dcd6ad67	1602
745813035403481100	6555606	2016-06-23T02:57:38Z	Petare	0058b0cb7e695890	1603
745813370100580400	6557099	2016-06-23T02:58:58Z	El Salvador	43bf7210cd175772	1604
745814316994207700	6561454	2016-06-23T03:02:44Z	Cuba	ac26bceca6c10474	1605
745814654694334500	6562973	2016-06-23T03:04:04Z	Ocaña	0035684b0155f0d1	1606
745814977638961200	6564352	2016-06-23T03:05:21Z	Valdivia	00e76fbf0a273ce5	1607
74581591822003e4	6568500	2016-06-23T03:09:06Z	Caseros	014f72200f706d3f	1608
745817017995894800	6573464	2016-06-23T03:13:28Z	Maracaibo	01be351754bcbe13	1609
745819534473433100	6584668	2016-06-23T03:23:28Z	Villa Soldati	00758a48394df3ce	1610
745819583802572800	6584891	2016-06-23T03:23:40Z	Iztapalapa	6d31e9257b83e23c	1611
745819604463693800	6585001	2016-06-23T03:23:45Z	Olimpo	006987c21503e409	1612
745821082825822200	6592420	2016-06-23T03:29:37Z	Panamá	9d8ae4b0fac2036a	1613
745821513564053500	6594308	2016-06-23T03:31:20Z	Gustavo A. Madero	6f1840cee437e17a	1614
745823449919135700	6603214	2016-06-23T03:39:01Z	Córdoba	00f84d414936f28e	1615
745823649765142500	6604272	2016-06-23T03:39:49Z	Cartagena	010fd77520d2d48a	1616
745826634989703200	6618125	2016-06-23T03:51:41Z	Costa Rica	e44e7dc5a2e1c3f1	1617
745826794025140200	6618798	2016-06-23T03:52:19Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1618
745828007953207300	6623767	2016-06-23T03:57:08Z	Paraná	01d13f2529da75c4	1619
745830112147411e3	6632606	2016-06-23T04:05:30Z	Montevideo	01a9dbb9232f0fac	1620
745833541452316700	6652225	2016-06-23T04:19:07Z	Distrito Capital	0137799d4f960b21	1621
745833866707992600	6653977	2016-06-23T04:20:25Z	Quito	0177bc687a9ac697	1622
745833955048431600	6654403	2016-06-23T04:20:46Z	Río Cuarto	01bd23a802fb1e24	1623
745836427938795500	6664715	2016-06-23T04:30:36Z	Santo Domingo Oeste	01570cb824e2c3e0	1624
745837237913395200	6667719	2016-06-23T04:33:49Z	Villavicencio	011932b747a077bc	1625
745838204541149200	6671117	2016-06-23T04:37:39Z	Ciudad del Libertador General San Martín	004b853c78703c20	1626
745838266054762500	6671310	2016-06-23T04:37:54Z	Neuquén	00da7cec74df27ff	1627
745838704892198900	6672767	2016-06-23T04:39:38Z	Baruta	00604def69ec46a8	1628
